"","normalized_mcc","f1","thresholds","Factor"
"119",0.510508979306797,0.320702674152468,1,"SDHB"
"120",NA,0.462060070020269,0,"SDHB"
"121",NA,NA,Inf,"RCC2"
"122",0.518132070787772,0.34700699998153,1,"RCC2"
"123",NA,0.462060070020269,0,"RCC2"
"124",NA,NA,Inf,"UBR4"
"125",0.520511975266513,0.359361910703146,1,"UBR4"
"126",NA,0.462060070020269,0,"UBR4"
"127",NA,NA,Inf,"MRTO4"
"128",0.5030100218721,0.24799032510493,1,"MRTO4"
"129",NA,0.462060070020269,0,"MRTO4"
"130",NA,NA,Inf,"AKR7A2"
"131",0.514605809271512,0.3502517154272,1,"AKR7A2"
"132",NA,0.462060070020269,0,"AKR7A2"
"133",NA,NA,Inf,"CAPZB"
"134",0.502310421877232,0.388649773394522,1,"CAPZB"
"135",NA,0.462060070020269,0,"CAPZB"
"136",NA,NA,Inf,"MICOS10"
"137",0.507908525691362,0.367323216015499,1,"MICOS10"
"138",NA,0.462060070020269,0,"MICOS10"
"139",NA,NA,Inf,"DDOST"
"140",0.504556894682246,0.387682681305311,1,"DDOST"
"141",NA,0.462060070020269,0,"DDOST"
"142",NA,NA,Inf,"HP1BP3"
"143",0.51800613901714,0.396864428249952,1,"HP1BP3"
"144",NA,0.462060070020269,0,"HP1BP3"
"145",NA,NA,Inf,"EIF4G3"
"146",0.530525496291037,0.332692426967686,1,"EIF4G3"
"147",NA,0.462060070020269,0,"EIF4G3"
"148",NA,NA,Inf,"USP48"
"149",0.504060594042773,0.334858419194466,1,"USP48"
"150",NA,0.462060070020269,0,"USP48"
"151",NA,NA,Inf,"CDC42"
"152",0.498289233341252,0.393971162879355,1,"CDC42"
"153",NA,0.462060070020269,0,"CDC42"
"154",NA,NA,Inf,"KDM1A"
"155",0.515680305008346,0.335333447625579,1,"KDM1A"
"156",NA,0.462060070020269,0,"KDM1A"
"157",NA,NA,Inf,"LUZP1"
"158",0.531398582610883,0.299095607235142,1,"LUZP1"
"159",NA,0.462060070020269,0,"LUZP1"
"160",NA,NA,Inf,"HNRNPR"
"161",0.519117093297326,0.385944409349337,1,"HNRNPR"
"162",NA,0.462060070020269,0,"HNRNPR"
"163",NA,NA,Inf,"PITHD1"
"164",0.499819495311884,0.285946995802268,1,"PITHD1"
"165",NA,0.462060070020269,0,"PITHD1"
"166",NA,NA,Inf,"LYPLA2"
"167",0.504453858684304,0.280628726287263,1,"LYPLA2"
"168",NA,0.462060070020269,0,"LYPLA2"
"169",NA,NA,Inf,"PNRC2"
"170",0.509899975066566,0.334780028192002,1,"PNRC2"
"171",NA,0.462060070020269,0,"PNRC2"
"172",NA,NA,Inf,"SRSF10"
"173",0.508432655628354,0.366001367499105,1,"SRSF10"
"174",NA,0.462060070020269,0,"SRSF10"
"175",NA,NA,Inf,"SRRM1"
"176",0.508795469183428,0.38207575849699,1,"SRRM1"
"177",NA,0.462060070020269,0,"SRRM1"
"178",NA,NA,Inf,"SYF2"
"179",0.501468070338342,0.337390569128604,1,"SYF2"
"180",NA,0.462060070020269,0,"SYF2"
"181",NA,NA,Inf,"RSRP1"
"182",0.505856233626211,0.38075735903034,1,"RSRP1"
"183",NA,0.462060070020269,0,"RSRP1"
"184",NA,NA,Inf,"TMEM50A"
"185",0.506585827103464,0.369053492702647,1,"TMEM50A"
"186",NA,0.462060070020269,0,"TMEM50A"
"187",NA,NA,Inf,"MACO1"
"188",0.500885624316602,0.260344827586207,1,"MACO1"
"189",NA,0.462060070020269,0,"MACO1"
"190",NA,NA,Inf,"MTFR1L"
"191",0.497522206571438,0.227849963226281,1,"MTFR1L"
"192",NA,0.462060070020269,0,"MTFR1L"
"193",NA,NA,Inf,"STMN1"
"194",0.507078132232244,0.386643855819716,1,"STMN1"
"195",NA,0.462060070020269,0,"STMN1"
"196",NA,NA,Inf,"ZNF593"
"197",0.499596760663502,0.297508038585209,1,"ZNF593"
"198",NA,0.462060070020269,0,"ZNF593"
"199",NA,NA,Inf,"SH3BGRL3"
"200",0.490553845322631,0.391178933655904,1,"SH3BGRL3"
"201",NA,0.462060070020269,0,"SH3BGRL3"
"202",NA,NA,Inf,"CD52"
"203",0.499912710664427,0.295911141683695,1,"CD52"
"204",NA,0.462060070020269,0,"CD52"
"205",NA,NA,Inf,"HMGN2"
"206",0.487628796882716,0.380327688131296,1,"HMGN2"
"207",NA,0.462060070020269,0,"HMGN2"
"208",NA,NA,Inf,"ARID1A"
"209",0.523240223886249,0.363322476729493,1,"ARID1A"
"210",NA,0.462060070020269,0,"ARID1A"
"211",NA,NA,Inf,"NUDC"
"212",0.521920288134985,0.379733474073097,1,"NUDC"
"213",NA,0.462060070020269,0,"NUDC"
"214",NA,NA,Inf,"SYTL1"
"215",0.521204676547197,0.346610551630843,1,"SYTL1"
"216",NA,0.462060070020269,0,"SYTL1"
"217",NA,NA,Inf,"WASF2"
"218",0.50584517152404,0.387141102859482,1,"WASF2"
