"","normalized_mcc","f1","thresholds","Factor"
"563",0.497498007092547,0,1,"EPHB1"
"564",NA,0.0239271143286604,0,"EPHB1"
"565",NA,NA,Inf,"MRAS"
"566",0.49332093555,0.000736648250460405,1,"MRAS"
"567",NA,0.0239271143286604,0,"MRAS"
"568",NA,NA,Inf,"PAQR9"
"569",0.495959841159728,0,1,"PAQR9"
"570",NA,0.0239271143286604,0,"PAQR9"
"571",NA,NA,Inf,"CHST2"
"572",0.553417152459661,0.0957870179772197,1,"CHST2"
"573",NA,0.0239271143286604,0,"CHST2"
"574",NA,NA,Inf,"MME"
"575",0.495887831655142,0.00200400801603206,1,"MME"
"576",NA,0.0239271143286604,0,"MME"
"577",NA,NA,Inf,"PLCH1"
"578",0.494733747432787,0.00170867150790261,1,"PLCH1"
"579",NA,0.0239271143286604,0,"PLCH1"
"580",NA,NA,Inf,"SHOX2"
"581",0.480309868004985,0.00107493857493857,1,"SHOX2"
"582",NA,0.0239271143286604,0,"SHOX2"
"583",NA,NA,Inf,"P3H2"
"584",0.497883898720897,0,1,"P3H2"
"585",NA,0.0239271143286604,0,"P3H2"
"586",NA,NA,Inf,"ZFYVE28"
"587",0.531747078782023,0.0758097863542384,1,"ZFYVE28"
"588",NA,0.0239271143286604,0,"ZFYVE28"
"589",NA,NA,Inf,"NSG1"
"590",0.507268258919993,0.024132730015083,1,"NSG1"
"591",NA,0.0239271143286604,0,"NSG1"
"592",NA,NA,Inf,"WFS1"
"593",0.507187649734175,0.0203349282296651,1,"WFS1"
"594",NA,0.0239271143286604,0,"WFS1"
"595",NA,NA,Inf,"S100P"
"596",0.492437043880924,0.00353713996968166,1,"S100P"
"597",NA,0.0239271143286604,0,"S100P"
"598",NA,NA,Inf,"HS3ST1"
"599",0.495471655701887,0.00266903914590747,1,"HS3ST1"
"600",NA,0.0239271143286604,0,"HS3ST1"
"601",NA,NA,Inf,"FGFBP2"
"602",0.748103502663878,0.480861244019139,1,"FGFBP2"
"603",NA,0.0239271143286604,0,"FGFBP2"
"604",NA,NA,Inf,"LINC02506"
"605",0.494584911318562,0.00167294019238812,1,"LINC02506"
"606",NA,0.0239271143286604,0,"LINC02506"
"607",NA,NA,Inf,"DTHD1"
"608",0.617750932670582,0.221291866028708,1,"DTHD1"
"609",NA,0.0239271143286604,0,"DTHD1"
"610",NA,NA,Inf,"TLR10"
"611",0.494089773331183,0.000827472072817542,1,"TLR10"
"612",NA,0.0239271143286604,0,"TLR10"
"613",NA,NA,Inf,"TXK"
"614",0.588148399088196,0.169836956521739,1,"TXK"
"615",NA,0.0239271143286604,0,"TXK"
"616",NA,NA,Inf,"SLC10A4"
"617",0.494977419901151,0.00315581854043392,1,"SLC10A4"
"618",NA,0.0239271143286604,0,"SLC10A4"
"619",NA,NA,Inf,"NMU"
"620",0.495331604255443,0.00262008733624454,1,"NMU"
"621",NA,0.0239271143286604,0,"NMU"
"622",NA,NA,Inf,"AC111000.4"
"623",0.492048642913941,0.00167410714285714,1,"AC111000.4"
"624",NA,0.0239271143286604,0,"AC111000.4"
"625",NA,NA,Inf,"ADAMTS3"
"626",0.494142400424747,0,1,"ADAMTS3"
"627",NA,0.0239271143286604,0,"ADAMTS3"
"628",NA,NA,Inf,"PARM1"
"629",0.497290210672465,0,1,"PARM1"
"630",NA,0.0239271143286604,0,"PARM1"
"631",NA,NA,Inf,"BMP3"
"632",0.492083705619777,0.00472610096670247,1,"BMP3"
"633",NA,0.0239271143286604,0,"BMP3"
"634",NA,NA,Inf,"ARHGAP24"
"635",0.494733747432787,0.00170867150790261,1,"ARHGAP24"
"636",NA,0.0239271143286604,0,"ARHGAP24"
"637",NA,NA,Inf,"ABCG2"
"638",0.496357989827041,0.00115008625646924,1,"ABCG2"
"639",NA,0.0239271143286604,0,"ABCG2"
"640",NA,NA,Inf,"LEF1.AS1"
"641",0.497095956939174,0.00718562874251497,1,"LEF1.AS1"
"642",NA,0.0239271143286604,0,"LEF1.AS1"
"643",NA,NA,Inf,"NDST3"
"644",0.488551884718926,0.000734753857457752,1,"NDST3"
"645",NA,0.0239271143286604,0,"NDST3"
"646",NA,NA,Inf,"TBC1D9"
"647",0.491765379855363,0,1,"TBC1D9"
"648",NA,0.0239271143286604,0,"TBC1D9"
"649",NA,NA,Inf,"LINC02432"
"650",0.496952396810585,0,1,"LINC02432"
"651",NA,0.0239271143286604,0,"LINC02432"
"652",NA,NA,Inf,"GYPE"
"653",0.491505297681269,0.00241312741312741,1,"GYPE"
"654",NA,0.0239271143286604,0,"GYPE"
"655",NA,NA,Inf,"GYPB"
"656",0.468324572082193,0.000689443848628773,1,"GYPB"
"657",NA,0.0239271143286604,0,"GYPB"
"658",NA,NA,Inf,"GYPA"
"659",0.490758614393293,0.00181818181818182,1,"GYPA"
"660",NA,0.0239271143286604,0,"GYPA"
"661",NA,NA,Inf,"FAM160A1"
"662",0.497696736362272,0,1,"FAM160A1"
"663",NA,0.0239271143286604,0,"FAM160A1"
"664",NA,NA,Inf,"AC097375.1"
"665",0.498552794731313,0,1,"AC097375.1"
"666",NA,0.0239271143286604,0,"AC097375.1"
"667",NA,NA,Inf,"LINC02273"
"668",0.502579583803925,0.0155264434740417,1,"LINC02273"
"669",NA,0.0239271143286604,0,"LINC02273"
"670",NA,NA,Inf,"FHDC1"
"671",0.494159114921485,0.00157418339236521,1,"FHDC1"
"672",NA,0.0239271143286604,0,"FHDC1"
"673",NA,NA,Inf,"LINC02362"
"674",0.497552098863411,0.00133067198935462,1,"LINC02362"
"675",NA,0.0239271143286604,0,"LINC02362"
"676",NA,NA,Inf,"IRX1"
"677",0.488127094118366,0.00102023465397041,1,"IRX1"
"678",NA,0.0239271143286604,0,"IRX1"
"679",NA,NA,Inf,"PRLR"
"680",0.494596817650432,0.00237341772151899,1,"PRLR"
"681",NA,0.0239271143286604,0,"PRLR"
"682",NA,NA,Inf,"GZMK"
"683",0.534116474297894,0.0804270462633452,1,"GZMK"
"684",NA,0.0239271143286604,0,"GZMK"
"685",NA,NA,Inf,"GZMA"
"686",0.720582269273339,0.38572014772261,1,"GZMA"
"687",NA,0.0239271143286604,0,"GZMA"
"688",NA,NA,Inf,"ADAMTS6"
"689",0.490708653424051,0.000503018108651912,1,"ADAMTS6"
"690",NA,0.0239271143286604,0,"ADAMTS6"
"691",NA,NA,Inf,"CD180"
"692",0.484687298311222,0.000706630549994111,1,"CD180"
"693",NA,0.0239271143286604,0,"CD180"
"694",NA,NA,Inf,"MARVELD2"
"695",0.495569692772391,0,1,"MARVELD2"
"696",NA,0.0239271143286604,0,"MARVELD2"
"697",NA,NA,Inf,"RASGRF2"
"698",0.507502703407454,0.0218642117376295,1,"RASGRF2"
"699",NA,0.0239271143286604,0,"RASGRF2"
"700",NA,NA,Inf,"LUCAT1"
"701",0.494538796463303,0.00407331975560081,1,"LUCAT1"
"702",NA,0.0239271143286604,0,"LUCAT1"
"703",NA,NA,Inf,"SLCO4C1"
"704",0.540265503225653,0.0923510750793091,1,"SLCO4C1"
"705",NA,0.0239271143286604,0,"SLCO4C1"
"706",NA,NA,Inf,"CAMK4"
"707",0.491397694836193,0.00346695557963164,1,"CAMK4"
"708",NA,0.0239271143286604,0,"CAMK4"
"709",NA,NA,Inf,"MEGF10"
"710",0.492464599866399,0,1,"MEGF10"
"711",NA,0.0239271143286604,0,"MEGF10"
"712",NA,NA,Inf,"ACSL6"
"713",0.495233692266917,0.00258620689655172,1,"ACSL6"
"714",NA,0.0239271143286604,0,"ACSL6"
"715",NA,NA,Inf,"P4HA2"
"716",0.497540574791807,0.00245248313917842,1,"P4HA2"
"717",NA,0.0239271143286604,0,"P4HA2"
"718",NA,NA,Inf,"TIFAB"
"719",0.492894464293513,0.00131276665572694,1,"TIFAB"
"720",NA,0.0239271143286604,0,"TIFAB"
"721",NA,NA,Inf,"TGFBI"
"722",0.490147870358081,0.000899078444594291,1,"TGFBI"
"723",NA,0.0239271143286604,0,"TGFBI"
"724",NA,NA,Inf,"CD14"
"725",0.485558549019954,0.00100870003782625,1,"CD14"
"726",NA,0.0239271143286604,0,"CD14"
"727",NA,NA,Inf,"PCDHGC3"
"728",0.494897781798654,0,1,"PCDHGC3"
"729",NA,0.0239271143286604,0,"PCDHGC3"
"730",NA,NA,Inf,"ARAP3"
"731",0.499159258258118,0.0119715675271231,1,"ARAP3"
"732",NA,0.0239271143286604,0,"ARAP3"
"733",NA,NA,Inf,"ARHGEF37"
"734",0.494290022679005,0.000852878464818763,1,"ARHGEF37"
"735",NA,0.0239271143286604,0,"ARHGEF37"
"736",NA,NA,Inf,"ITK"
"737",0.550389184197271,0.105385870832362,1,"ITK"
"738",NA,0.0239271143286604,0,"ITK"
"739",NA,NA,Inf,"EBF1"
"740",0.494720593241998,0,1,"EBF1"
"741",NA,0.0239271143286604,0,"EBF1"
"742",NA,NA,Inf,"NKX2.5"
"743",0.491856426215134,0.00113346557098328,1,"NKX2.5"
"744",NA,0.0239271143286604,0,"NKX2.5"
"745",NA,NA,Inf,"HK3"
"746",0.486132527148204,0.000818219009954998,1,"HK3"
"747",NA,0.0239271143286604,0,"HK3"
"748",NA,NA,Inf,"AC106795.2"
"749",0.494986430450595,0.00177069499778663,1,"AC106795.2"
"750",NA,0.0239271143286604,0,"AC106795.2"
"751",NA,NA,Inf,"N4BP3"
"752",0.496190349388509,0.00208550573514077,1,"N4BP3"
"753",NA,0.0239271143286604,0,"N4BP3"
"754",NA,NA,Inf,"COL23A1"
"755",0.482510517921949,0.00160113858743996,1,"COL23A1"
"756",NA,0.0239271143286604,0,"COL23A1"
"757",NA,NA,Inf,"FLT4"
"758",0.492302196099161,0.00173260179035518,1,"FLT4"
"759",NA,0.0239271143286604,0,"FLT4"
"760",NA,NA,Inf,"TRIM7"
"761",0.496152331923459,0.00111856823266219,1,"TRIM7"
"762",NA,0.0239271143286604,0,"TRIM7"
"763",NA,NA,Inf,"FOXC1"
"764",0.489518598280425,0.000428082191780822,1,"FOXC1"
"765",NA,0.0239271143286604,0,"FOXC1"
"766",NA,NA,Inf,"TUBB2A"
"767",0.492625354903133,0.00825763831544178,1,"TUBB2A"
"768",NA,0.0239271143286604,0,"TUBB2A"
"769",NA,NA,Inf,"SLC22A23"
"770",0.493355754653026,0.00140252454417952,1,"SLC22A23"
"771",NA,0.0239271143286604,0,"SLC22A23"
"772",NA,NA,Inf,"PPP1R3G"
"773",0.49438237383162,0,1,"PPP1R3G"
"774",NA,0.0239271143286604,0,"PPP1R3G"
"775",NA,NA,Inf,"AL031123.1"
"776",0.496096981525314,0,1,"AL031123.1"
"777",NA,0.0239271143286604,0,"AL031123.1"
"778",NA,NA,Inf,"AL031123.4"
"779",0.497601961111088,0,1,"AL031123.4"
"780",NA,0.0239271143286604,0,"AL031123.4"
"781",NA,NA,Inf,"AL031123.5"
"782",0.491797769935296,0.00112422709387296,1,"AL031123.5"
"783",NA,0.0239271143286604,0,"AL031123.5"
"784",NA,NA,Inf,"SYCP2L"
"785",0.492552427144448,0.00179265013444876,1,"SYCP2L"
"786",NA,0.0239271143286604,0,"SYCP2L"
"787",NA,NA,Inf,"NEDD9"
"788",0.530293137915643,0.0678871090770404,1,"NEDD9"
"789",NA,0.0239271143286604,0,"NEDD9"
"790",NA,NA,Inf,"TRIM10"
"791",0.492345413905312,0,1,"TRIM10"
"792",NA,0.0239271143286604,0,"TRIM10"
"793",NA,NA,Inf,"TRIM15"
"794",0.494510539603039,0,1,"TRIM15"
"795",NA,0.0239271143286604,0,"TRIM15"
"796",NA,NA,Inf,"LTA"
"797",0.502535180705988,0.01548137397194,1,"LTA"
"798",NA,0.0239271143286604,0,"LTA"
"799",NA,NA,Inf,"TNF"
"800",0.495779728595589,0.0134669589727529,1,"TNF"
"801",NA,0.0239271143286604,0,"TNF"
"802",NA,NA,Inf,"NCR3"
"803",0.612122224660853,0.222407099278979,1,"NCR3"
"804",NA,0.0239271143286604,0,"NCR3"
"805",NA,NA,Inf,"TNXB"
"806",0.493482960818275,0,1,"TNXB"
"807",NA,0.0239271143286604,0,"TNXB"
"808",NA,NA,Inf,"HLA.DOB"
"809",0.495097837487287,0.00179856115107914,1,"HLA.DOB"
"810",NA,0.0239271143286604,0,"HLA.DOB"
"811",NA,NA,Inf,"PACSIN1"
"812",0.502625095001545,0.0133779264214047,1,"PACSIN1"
"813",NA,0.0239271143286604,0,"PACSIN1"
"814",NA,NA,Inf,"MAPK13"
"815",0.524615167039126,0.0618556701030928,1,"MAPK13"
"816",NA,0.0239271143286604,0,"MAPK13"
"817",NA,NA,Inf,"CPNE5"
"818",0.495298639525047,0,1,"CPNE5"
"819",NA,0.0239271143286604,0,"CPNE5"
"820",NA,NA,Inf,"DNAH8"
"821",0.497046083572806,0.00125549278091651,1,"DNAH8"
"822",NA,0.0239271143286604,0,"DNAH8"
"823",NA,NA,Inf,"TSPO2"
"824",0.492906707226076,0,1,"TSPO2"
"825",NA,0.0239271143286604,0,"TSPO2"
"826",NA,NA,Inf,"MDFI"
"827",0.487626824398334,0,1,"MDFI"
"828",NA,0.0239271143286604,0,"MDFI"
"829",NA,NA,Inf,"PTCRA"
"830",0.494884648165681,0.000932400932400932,1,"PTCRA"
"831",NA,0.0239271143286604,0,"PTCRA"
"832",NA,NA,Inf,"CRIP3"
"833",0.496778491859494,0.00314630309386471,1,"CRIP3"
"834",NA,0.0239271143286604,0,"CRIP3"
"835",NA,NA,Inf,"TMEM63B"
"836",0.495976273402827,0.0108646446355817,1,"TMEM63B"
"837",NA,0.0239271143286604,0,"TMEM63B"
"838",NA,NA,Inf,"PLA2G7"
"839",0.496154843389247,0,1,"PLA2G7"
"840",NA,0.0239271143286604,0,"PLA2G7"
"841",NA,NA,Inf,"RHAG"
"842",0.467928547648853,0.000383626807841332,1,"RHAG"
"843",NA,0.0239271143286604,0,"RHAG"
"844",NA,NA,Inf,"COL19A1"
"845",0.49598770058638,0,1,"COL19A1"
"846",NA,0.0239271143286604,0,"COL19A1"
"847",NA,NA,Inf,"NT5E"
"848",0.48952321493616,0.00430636727160874,1,"NT5E"
"849",NA,0.0239271143286604,0,"NT5E"
"850",NA,NA,Inf,"PRDM1"
"851",0.556235275398555,0.114580993035273,1,"PRDM1"
"852",NA,0.0239271143286604,0,"PRDM1"
"853",NA,NA,Inf,"GJA1"
"854",0.493553664284539,0.00144300144300144,1,"GJA1"
"855",NA,0.0239271143286604,0,"GJA1"
"856",NA,NA,Inf,"PKIB"
"857",0.489959073741959,0,1,"PKIB"
"858",NA,0.0239271143286604,0,"PKIB"
"859",NA,NA,Inf,"SMPDL3A"
"860",0.497527749385633,0.0013271400132714,1,"SMPDL3A"
"861",NA,0.0239271143286604,0,"SMPDL3A"
"862",NA,NA,Inf,"THEMIS"
"863",0.494405601968578,0.00448430493273543,1,"THEMIS"
"864",NA,0.0239271143286604,0,"THEMIS"
"865",NA,NA,Inf,"PTPRK"
"866",0.497141049434223,0.00126984126984127,1,"PTPRK"
"867",NA,0.0239271143286604,0,"PTPRK"
"868",NA,NA,Inf,"SAMD3"
"869",0.605425206287931,0.212050984936269,1,"SAMD3"
"870",NA,0.0239271143286604,0,"SAMD3"
"871",NA,NA,Inf,"ARG1"
"872",0.496239200344933,0.00113186191284663,1,"ARG1"
"873",NA,0.0239271143286604,0,"ARG1"
"874",NA,NA,Inf,"ENPP3"
"875",0.493229946691649,0.00137741046831956,1,"ENPP3"
"876",NA,0.0239271143286604,0,"ENPP3"
"877",NA,NA,Inf,"PERP"
"878",0.501966130847,0.00910865322055953,1,"PERP"
"879",NA,0.0239271143286604,0,"PERP"
"880",NA,NA,Inf,"PLEKHG1"
"881",0.493064359595644,0.00070871722182849,1,"PLEKHG1"
"882",NA,0.0239271143286604,0,"PLEKHG1"
"883",NA,NA,Inf,"AKAP12"
"884",0.496484684899853,0.00216567406605306,1,"AKAP12"
"885",NA,0.0239271143286604,0,"AKAP12"
"886",NA,NA,Inf,"IPCEF1"
"887",0.520859441663877,0.0546810273405137,1,"IPCEF1"
"888",NA,0.0239271143286604,0,"IPCEF1"
"889",NA,NA,Inf,"CCR6"
"890",0.496446666603251,0.00302267002518892,1,"CCR6"
"891",NA,0.0239271143286604,0,"CCR6"
"892",NA,NA,Inf,"FAM20C"
"893",0.49096263646967,0.00100225507391631,1,"FAM20C"
"894",NA,0.0239271143286604,0,"FAM20C"
"895",NA,NA,Inf,"AGR2"
"896",0.492503987351355,0,1,"AGR2"
"897",NA,0.0239271143286604,0,"AGR2"
"898",NA,NA,Inf,"TWIST1"
"899",0.495906644119899,0.00200904068307383,1,"TWIST1"
"900",NA,0.0239271143286604,0,"TWIST1"
"901",NA,NA,Inf,"RAPGEF5"
"902",0.497074535184663,0.00232693426410704,1,"RAPGEF5"
"903",NA,0.0239271143286604,0,"RAPGEF5"
"904",NA,NA,Inf,"HOXA11"
"905",0.491034361686805,0,1,"HOXA11"
"906",NA,0.0239271143286604,0,"HOXA11"
"907",NA,NA,Inf,"HOXA11.AS"
"908",0.491423806343641,0,1,"HOXA11.AS"
"909",NA,0.0239271143286604,0,"HOXA11.AS"
"910",NA,NA,Inf,"JAZF1"
"911",0.538238851564099,0.0769591740966682,1,"JAZF1"
"912",NA,0.0239271143286604,0,"JAZF1"
"913",NA,NA,Inf,"CREB5"
"914",0.490304975862328,0.000917852225791648,1,"CREB5"
"915",NA,0.0239271143286604,0,"CREB5"
"916",NA,NA,Inf,"WIPF3"
"917",0.496671811539346,0.0011983223487118,1,"WIPF3"
"918",NA,0.0239271143286604,0,"WIPF3"
"919",NA,NA,Inf,"AQP1"
"920",0.492128122794469,0.00061652281134402,1,"AQP1"
"921",NA,0.0239271143286604,0,"AQP1"
"922",NA,NA,Inf,"TRGC2"
"923",0.493227385522707,0.0121559633027523,1,"TRGC2"
"924",NA,0.0239271143286604,0,"TRGC2"
"925",NA,NA,Inf,"TRGV10"
"926",0.503894673141942,0.022000687521485,1,"TRGV10"
"927",NA,0.0239271143286604,0,"TRGV10"
"928",NA,NA,Inf,"TRGV9"
"929",0.513037656743124,0.0390258215962441,1,"TRGV9"
"930",NA,0.0239271143286604,0,"TRGV9"
"931",NA,NA,Inf,"TRGV7"
"932",0.531242217094953,0.0717401841977702,1,"TRGV7"
"933",NA,0.0239271143286604,0,"TRGV7"
"934",NA,NA,Inf,"TRGV4"
"935",0.499149938962844,0.00500312695434647,1,"TRGV4"
"936",NA,0.0239271143286604,0,"TRGV4"
"937",NA,NA,Inf,"TRGV3"
"938",0.498244063577123,0.00806090461262875,1,"TRGV3"
"939",NA,0.0239271143286604,0,"TRGV3"
"940",NA,NA,Inf,"TRGV2"
"941",0.499538283299728,0.00410396716826265,1,"TRGV2"
"942",NA,0.0239271143286604,0,"TRGV2"
"943",NA,NA,Inf,"INHBA"
"944",0.493118041166652,0.00135547272111149,1,"INHBA"
"945",NA,0.0239271143286604,0,"INHBA"
"946",NA,NA,Inf,"IGFBP3"
"947",0.503546194340834,0.00622083981337481,1,"IGFBP3"
"948",NA,0.0239271143286604,0,"IGFBP3"
"949",NA,NA,Inf,"AC073349.1"
"950",0.493038481776783,0.000705965407695023,1,"AC073349.1"
"951",NA,0.0239271143286604,0,"AC073349.1"
"952",NA,NA,Inf,"AC073210.3"
"953",0.491517323745039,0,1,"AC073210.3"
"954",NA,0.0239271143286604,0,"AC073210.3"
"955",NA,NA,Inf,"CD36"
"956",0.481057653395911,0.00128545030931148,1,"CD36"
"957",NA,0.0239271143286604,0,"CD36"
"958",NA,NA,Inf,"HEPACAM2"
"959",0.496142372779992,0,1,"HEPACAM2"
"960",NA,0.0239271143286604,0,"HEPACAM2"
"961",NA,NA,Inf,"PDK4"
"962",0.496918489233797,0.00123609394313968,1,"PDK4"
"963",NA,0.0239271143286604,0,"PDK4"
"964",NA,NA,Inf,"BHLHA15"
"965",0.497839277150882,0,1,"BHLHA15"
"966",NA,0.0239271143286604,0,"BHLHA15"
"967",NA,NA,Inf,"PILRA"
"968",0.48456542335025,0.00091533180778032,1,"PILRA"
"969",NA,0.0239271143286604,0,"PILRA"
"970",NA,NA,Inf,"ACHE"
"971",0.494444656065586,0.000872981230903536,1,"ACHE"
"972",NA,0.0239271143286604,0,"ACHE"
"973",NA,NA,Inf,"COL26A1"
"974",0.498376936742246,0,1,"COL26A1"
"975",NA,0.0239271143286604,0,"COL26A1"
"976",NA,NA,Inf,"LRRN3"
"977",0.495329531083607,0,1,"LRRN3"
"978",NA,0.0239271143286604,0,"LRRN3"
"979",NA,NA,Inf,"CAV2"
"980",0.492493027154522,0,1,"CAV2"
"981",NA,0.0239271143286604,0,"CAV2"
"982",NA,NA,Inf,"CAV1"
"983",0.488360852684137,0.00222010783380907,1,"CAV1"
"984",NA,0.0239271143286604,0,"CAV1"
"985",NA,NA,Inf,"AC084864.2"
"986",0.497197703656089,0,1,"AC084864.2"
"987",NA,0.0239271143286604,0,"AC084864.2"
"988",NA,NA,Inf,"PLXNA4"
"989",0.523730642692149,0.0396600566572238,1,"PLXNA4"
"990",NA,0.0239271143286604,0,"PLXNA4"
"991",NA,NA,Inf,"CLEC5A"
"992",0.490301022036386,0.00133008202172467,1,"CLEC5A"
"993",NA,0.0239271143286604,0,"CLEC5A"
"994",NA,NA,Inf,"TRBV28"
"995",0.488651860415762,0.00140894681225784,1,"TRBV28"
"996",NA,0.0239271143286604,0,"TRBV28"
"997",NA,NA,Inf,"KEL"
"998",0.488226398142512,0,1,"KEL"
"999",NA,0.0239271143286604,0,"KEL"
"1000",NA,NA,Inf,"LINC00996"
"1001",0.495546240420558,0.00513384671800513,1,"LINC00996"
"1002",NA,0.0239271143286604,0,"LINC00996"
"1003",NA,NA,Inf,"GIMAP8"
"1004",0.509613674304396,0.0341655716162944,1,"GIMAP8"
"1005",NA,0.0239271143286604,0,"GIMAP8"
"1006",NA,NA,Inf,"GIMAP4"
"1007",0.555380306938023,0.0936548817607118,1,"GIMAP4"
"1008",NA,0.0239271143286604,0,"GIMAP4"
"1009",NA,NA,Inf,"TMEM176B"
"1010",0.483923617698648,0.00246375438264001,1,"TMEM176B"
"1011",NA,0.0239271143286604,0,"TMEM176B"
"1012",NA,NA,Inf,"TMEM176A"
"1013",0.487537882217867,0.000334057123768164,1,"TMEM176A"
"1014",NA,0.0239271143286604,0,"TMEM176A"
"1015",NA,NA,Inf,"KCNH2"
"1016",0.490522808423253,0.00451075641915337,1,"KCNH2"
"1017",NA,0.0239271143286604,0,"KCNH2"
"1018",NA,NA,Inf,"MNX1"
"1019",0.492026671553917,0,1,"MNX1"
"1020",NA,0.0239271143286604,0,"MNX1"
"1021",NA,NA,Inf,"VIPR2"
"1022",0.528075488470667,0.051792828685259,1,"VIPR2"
"1023",NA,0.0239271143286604,0,"VIPR2"
"1024",NA,NA,Inf,"BLK"
"1025",0.494040700173513,0.00082135523613963,1,"BLK"
"1026",NA,0.0239271143286604,0,"BLK"
"1027",NA,NA,Inf,"DMTN"
"1028",0.491871005254837,0.00700583819849875,1,"DMTN"
"1029",NA,0.0239271143286604,0,"DMTN"
"1030",NA,NA,Inf,"AC104561.3"
"1031",0.496213572128091,0,1,"AC104561.3"
"1032",NA,0.0239271143286604,0,"AC104561.3"
"1033",NA,NA,Inf,"PBK"
"1034",0.494468458488686,0.00164541341011929,1,"PBK"
"1035",NA,0.0239271143286604,0,"PBK"
"1036",NA,NA,Inf,"NUGGC"
"1037",0.502695005198831,0.00607441154138193,1,"NUGGC"
"1038",NA,0.0239271143286604,0,"NUGGC"
"1039",NA,NA,Inf,"PNOC"
"1040",0.494864854775327,0.00174064403829417,1,"PNOC"
"1041",NA,0.0239271143286604,0,"PNOC"
"1042",NA,NA,Inf,"ZNF703"
"1043",0.496403780757232,0.00509121764955452,1,"ZNF703"
"1044",NA,0.0239271143286604,0,"ZNF703"
"1045",NA,NA,Inf,"ADGRA2"
"1046",0.490233821202301,0.00303893637226971,1,"ADGRA2"
"1047",NA,0.0239271143286604,0,"ADGRA2"
"1048",NA,NA,Inf,"ANK1"
"1049",0.488412838708656,0.00322249890142083,1,"ANK1"
"1050",NA,0.0239271143286604,0,"ANK1"
"1051",NA,NA,Inf,"AC044893.1"
"1052",0.494251314936195,0,1,"AC044893.1"
"1053",NA,0.0239271143286604,0,"AC044893.1"
"1054",NA,NA,Inf,"CHD7"
"1055",0.493696236022248,0.0130314743235781,1,"CHD7"
"1056",NA,0.0239271143286604,0,"CHD7"
"1057",NA,NA,Inf,"CA3.AS1"
"1058",0.492313205651551,0,1,"CA3.AS1"
"1059",NA,0.0239271143286604,0,"CA3.AS1"
"1060",NA,NA,Inf,"AC100801.1"
"1061",0.49565689876773,0.00194269062651773,1,"AC100801.1"
"1062",NA,0.0239271143286604,0,"AC100801.1"
"1063",NA,NA,Inf,"NECAB1"
"1064",0.497351181182757,0.00130123617436565,1,"NECAB1"
"1065",NA,0.0239271143286604,0,"NECAB1"
"1066",NA,NA,Inf,"RUNX1T1"
"1067",0.489375210942204,0.00118436636399526,1,"RUNX1T1"
"1068",NA,0.0239271143286604,0,"RUNX1T1"
"1069",NA,NA,Inf,"NCALD"
"1070",0.539721582044419,0.0908505154639175,1,"NCALD"
"1071",NA,0.0239271143286604,0,"NCALD"
"1072",NA,NA,Inf,"PKHD1L1"
"1073",0.499196133301985,0.00153256704980843,1,"PKHD1L1"
"1074",NA,0.0239271143286604,0,"PKHD1L1"
"1075",NA,NA,Inf,"AC023590.1"
"1076",0.498039916503302,0,1,"AC023590.1"
"1077",NA,0.0239271143286604,0,"AC023590.1"
"1078",NA,NA,Inf,"LINC01151"
"1079",0.498001801799527,0.00139372822299652,1,"LINC01151"
"1080",NA,0.0239271143286604,0,"LINC01151"
"1081",NA,NA,Inf,"FAM83A"
"1082",0.494641648039586,0,1,"FAM83A"
"1083",NA,0.0239271143286604,0,"FAM83A"
"1084",NA,NA,Inf,"LINC00861"
"1085",0.576925771499061,0.148922273024167,1,"LINC00861"
"1086",NA,0.0239271143286604,0,"LINC00861"
"1087",NA,NA,Inf,"ADGRB1"
"1088",0.492564943407133,0.00229555236728838,1,"ADGRB1"
"1089",NA,0.0239271143286604,0,"ADGRB1"
"1090",NA,NA,Inf,"LYPD2"
"1091",0.497290210672465,0,1,"LYPD2"
"1092",NA,0.0239271143286604,0,"LYPD2"
"1093",NA,NA,Inf,"GPT"
"1094",0.495419910318219,0,1,"GPT"
"1095",NA,0.0239271143286604,0,"GPT"
"1096",NA,NA,Inf,"VLDLR"
"1097",0.493220594269525,0.00196463654223969,1,"VLDLR"
"1098",NA,0.0239271143286604,0,"VLDLR"
"1099",NA,NA,Inf,"GLDC"
"1100",0.49704809956276,0,1,"GLDC"
"1101",NA,0.0239271143286604,0,"GLDC"
"1102",NA,NA,Inf,"CDKN2A"
"1103",0.481254398810014,0.00264336588589471,1,"CDKN2A"
"1104",NA,0.0239271143286604,0,"CDKN2A"
"1105",NA,NA,Inf,"ANKRD18B"
"1106",0.492521554667401,0,1,"ANKRD18B"
"1107",NA,0.0239271143286604,0,"ANKRD18B"
"1108",NA,NA,Inf,"ENHO"
"1109",0.49556116014941,0.00191754554170662,1,"ENHO"
"1110",NA,0.0239271143286604,0,"ENHO"
"1111",NA,NA,Inf,"SIT1"
"1112",0.490638594362545,0.000959462700887503,1,"SIT1"
"1113",NA,0.0239271143286604,0,"SIT1"
"1114",NA,NA,Inf,"PAX5"
"1115",0.490036699865289,0.000458715596330275,1,"PAX5"
"1116",NA,0.0239271143286604,0,"PAX5"
"1117",NA,NA,Inf,"LINC01504"
"1118",0.505167961492683,0.0256996002284409,1,"LINC01504"
"1119",NA,0.0239271143286604,0,"LINC01504"
"1120",NA,NA,Inf,"PSAT1"
"1121",0.49812040603896,0.00537923614846692,1,"PSAT1"
