"subtype","n","LS","mean_pct","pval","fdr","neglog10fdr"
"NUP98-r",27,"LS_28",1.78843417811959,0.427831415572487,0.963910119482701,0.0159634603217986
"NUP98-r",27,"LS_29",1.6210656714656,0.943744751200747,1,0
"NUP98-r",27,"LS_30",3.09983928573129,0.45925738790449,0.991348546577974,0.00377362579515595
"NUP98-r",27,"LS_31",0.451162690712548,0.931989698959436,1,0
"NUP98-r",27,"LS_32",0.51807781457393,0.719843955914387,1,0
"NUP98-r",27,"LS_33",1.71975998442621,0.702798025709039,1,0
"NUP98-r",27,"LS_34",1.18857982271195,0.0431904379364043,0.172059468201936,0.764321423742187
"NUP98-r",27,"LS_35",0.981120618793655,0.83511957425661,1,0
"NUP98-r",27,"LS_36",2.8514084114709,0.128552617353249,0.386446518423876,0.412910600996711
"NUP98-r",27,"LS_37",1.45669929541711,0.583922053473165,1,0
"NUP98-r",27,"LS_38",0.816505313516218,0.0875074563515188,0.276636474917705,0.558090558098287
"NUP98-r",27,"LS_39",1.94996503181125,0.399446107879971,0.914417273546947,0.038855578615327
"NUP98-r",27,"LS_40",2.96309274650642,0.223111729842996,0.600685426500373,0.221352904538823
"NUP98-r",27,"LS_41",2.06759898949209,0.0115875329982106,0.0639248791827232,1.19433008411236
"NUP98-r",27,"LS_42",1.69532675276364,0.936451690097277,1,0
"NUP98-r",27,"LS_43",2.91245362388569,0.383607307387135,0.894887260767817,0.0482316743047092
"NUP98-r",27,"LS_44",0.32535905674707,0.357137934124586,0.858619951234988,0.0661990242998674
"NUP98-r",27,"LS_45",1.91381879609267,0.932061275167023,1,0
"NUP98-r",27,"LS_46",0.42779806826143,0.975640635476607,1,0
"NUP98-r",27,"LS_47",1.6527134389305,0.069995869367904,0.239845985945965,0.620067545474529
"NUP98-r",27,"LS_48",0.5082530589936,0.85248461317086,1,0
"NUP98-r",27,"LS_49",1.83328067408446,0.804405685364,1,0
"t(6;9)",19,"LS_1",3.72332760644736,0.535028759213623,1,0
"t(6;9)",19,"LS_2",0.849000317925323,0.926060032329343,1,0
"t(6;9)",19,"LS_3",2.39046030823636,0.945746047938507,1,0
"t(6;9)",19,"LS_4",1.05088075528924,0.0789723016585817,0.259707569212786,0.585515392613898
"t(6;9)",19,"LS_5",2.97940642565631,0.166150386543366,0.470020160055768,0.327883513951081
"t(6;9)",19,"LS_6",3.80685463837673,0.0240734250106815,0.112342650049847,0.949455335770087
"t(6;9)",19,"LS_7",0.878629346608166,0.0771773529525754,0.255519614505148,0.592575756412281
"t(6;9)",19,"LS_8",1.18232153412978,0.990031820292098,1,0
"t(6;9)",19,"LS_9",0.583490222559665,0.778308390797912,1,0
"t(6;9)",19,"LS_10",0.472878711860028,0.0440629213249633,0.173898617955573,0.759703869501908
"t(6;9)",19,"LS_11",2.69183274686253,0.00524597086725845,0.0338227069073242,1.47079163778293
"t(6;9)",19,"LS_12",0.298454435324466,0.808710168576426,1,0
"t(6;9)",19,"LS_13",0.889715990410294,0.936461414600176,1,0
"t(6;9)",19,"LS_14",4.11179971743838,0.00024628889245532,0.00250748792288829,2.60076115004657
"t(6;9)",19,"LS_15",0.693559142426539,0.866604508050703,1,0
"t(6;9)",19,"LS_16",0.215864243426793,0.646077141961127,1,0
"t(6;9)",19,"LS_17",0.427730540098576,0.989845819113064,1,0
"t(6;9)",19,"LS_18",0.357315721740907,0.963882737212695,1,0
