PAC,gene,log2FC,pval_adj,score
FPAC_2,ZBTB20-AS5,1.1828341,1.0,0.08136427
FPAC_2,LINC02148,1.507466,1.0,0.08136427
FPAC_2,CLIC6,1.4866141,1.0,0.0813584
FPAC_2,LINC00310,1.4497868,1.0,0.0813584
FPAC_2,FAM220A,1.1640494,1.0,0.08135254
FPAC_2,AC139887.5,1.0191851,1.0,0.08135254
FPAC_2,ARHGAP26-IT1,1.0379283,1.0,0.08134081
FPAC_2,AC011472.4,0.77411836,1.0,0.081329085
FPAC_2,FNDC9,1.1836716,1.0,0.081329085
FPAC_2,OR52N5,0.976633,1.0,0.081329085
FPAC_2,AC005343.1,0.9120009,1.0,0.081329085
FPAC_2,DACT1,-0.08181426,1.0,0.081311494
FPAC_2,CATSPERG,-0.48570895,1.0,0.08088344
FPAC_2,AC005614.1,0.1585808,1.0,0.08082481
FPAC_2,AP001107.2,0.045242544,1.0,0.08080722
FPAC_2,NUTM2D,0.048465244,1.0,0.0807779
FPAC_2,PACERR,0.010964462,1.0,0.08069581
FPAC_2,FO704657.1,0.35694283,1.0,0.080279484
FPAC_2,LDHAL6A,1.012243,1.0,0.0800508
FPAC_2,MID1,0.7490995,1.0,0.07996285
FPAC_2,AC093425.1,0.51608133,1.0,0.07982799
FPAC_2,PLCB1-IT1,0.47367412,1.0,0.07982212
FPAC_2,ZRANB2-AS1,0.3246073,1.0,0.079775214
FPAC_2,PCDHGB6,0.22088304,1.0,0.07976349
FPAC_2,AC012368.1,-0.0037475016,1.0,0.079748824
FPAC_2,AP000919.2,0.06998654,1.0,0.0797283
FPAC_2,EHMT2-AS1,0.22500587,1.0,0.0797283
FPAC_2,WDR64,0.10030506,1.0,0.0797283
FPAC_2,CNTD1,0.26884055,1.0,0.079722434
FPAC_2,AC012173.1,-0.10526259,1.0,0.079722434
FPAC_2,AC105345.1,0.2705272,1.0,0.079722434
FPAC_2,LINC01619,-0.11631341,1.0,0.07971657
FPAC_2,AC108718.1,0.16419937,1.0,0.07971657
FPAC_2,MIR194-2HG,0.024442334,1.0,0.07970484
FPAC_2,AC103706.1,-0.31282017,1.0,0.07969898
FPAC_2,AC004771.4,-0.02530922,1.0,0.07968139
FPAC_2,MACORIS,-0.26134846,1.0,0.07901
FPAC_2,AC083843.3,-0.09473303,1.0,0.07899241
FPAC_2,LINC00886,-0.26537845,1.0,0.07887514
FPAC_2,AC079148.1,2.1630208,1.0,0.07883116
FPAC_2,RIC3,-0.42607015,1.0,0.07879891
FPAC_2,AC114956.1,1.9827935,1.0,0.07879011
FPAC_2,AC073575.1,1.2008729,1.0,0.078743204
FPAC_2,C17orf78,1.3853636,1.0,0.07873734
FPAC_2,SHANK2,1.4617895,1.0,0.07873734
FPAC_2,FOXN3-AS2,1.3442883,1.0,0.07873734
FPAC_2,AC012085.2,1.454841,1.0,0.07873148
FPAC_2,MAFA,1.4561609,1.0,0.07873148
FPAC_2,AL031666.1,0.9466336,1.0,0.07872561
FPAC_2,AL357874.2,1.3223556,1.0,0.07872561
FPAC_2,AC005899.5,1.209713,1.0,0.07871975
FPAC_2,AC021151.1,1.1830117,1.0,0.07871975
FPAC_2,OR52N4,0.8834214,1.0,0.07870802
FPAC_2,AC073842.2,0.56465346,1.0,0.07870802
FPAC_2,AC091100.1,0.7323304,1.0,0.07870216
FPAC_2,TPH2,0.9577774,1.0,0.07870216
FPAC_2,KRT1,0.46480003,1.0,0.07869043
FPAC_2,TBPL2,1.0004591,1.0,0.07869043
FPAC_2,AC012074.1,1.0811896,1.0,0.07869043
FPAC_2,AC073389.2,0.11280431,1.0,0.07826238
FPAC_2,CIRBP-AS1,0.16539413,1.0,0.07824479
FPAC_2,CDC42EP2,-0.36521557,1.0,0.07824186
FPAC_2,AC080023.1,0.23890434,1.0,0.0782272
FPAC_2,ATP8B1,-0.014394878,1.0,0.078039564
FPAC_2,AC007996.1,0.7638349,1.0,0.07732127
FPAC_2,WTIP,1.0104467,1.0,0.077315405
FPAC_2,AC009704.2,0.7417637,1.0,0.07729195
FPAC_2,LINC01160,0.86404854,1.0,0.07728609
FPAC_2,AC124944.3,0.46195507,1.0,0.077215716
FPAC_2,AC138028.6,0.4651266,1.0,0.077198125
FPAC_2,AC104134.1,0.27803624,1.0,0.07715122
FPAC_2,PRRT2,0.32304776,1.0,0.07713949
FPAC_2,TTLL13P,0.16043127,1.0,0.077116035
FPAC_2,AC012184.4,0.23370612,1.0,0.07711017
FPAC_2,AL136982.3,0.09062566,1.0,0.07710431
FPAC_2,AC027271.1,-0.076321594,1.0,0.077098444
FPAC_2,LRIG2-DT,0.093709685,1.0,0.077098444
FPAC_2,OR2L13,0.29540607,1.0,0.076831646
FPAC_2,USB1,-0.4247472,1.0,0.076538466
FPAC_2,AC095055.1,-0.23970833,1.0,0.07630392
FPAC_2,AC009283.1,-0.23322563,1.0,0.07618664
FPAC_2,LINC02811,1.5855616,1.0,0.07613387
FPAC_2,AC026367.3,1.377037,1.0,0.07612214
FPAC_2,AC023483.1,1.0613979,1.0,0.076110415
FPAC_2,RRH,1.0207955,1.0,0.07610162
FPAC_2,FAM106C,1.1110182,1.0,0.07609869
FPAC_2,AC112484.5,1.116284,1.0,0.076092824
FPAC_2,RPEL1,0.9730951,1.0,0.076092824
FPAC_2,AC008696.2,1.1497034,1.0,0.076092824
FPAC_2,C22orf23,1.0977229,1.0,0.07608696
FPAC_2,AC068831.6,0.8752616,1.0,0.0760811
FPAC_2,AC137561.1,0.7634948,1.0,0.0760811
FPAC_2,AC079753.2,1.1968936,1.0,0.0760811
FPAC_2,ZNF32-AS1,0.78418005,1.0,0.07607523
FPAC_2,AL355472.3,0.52530354,1.0,0.07607523
FPAC_2,PLEK2,0.6263872,1.0,0.07607523
FPAC_2,AC010201.3,1.0188808,1.0,0.07607523
FPAC_2,AC090515.4,0.8213273,1.0,0.07607523
FPAC_2,LINC01977,0.9946294,1.0,0.07606937
FPAC_2,GRK7,1.0893244,1.0,0.07606351
FPAC_2,AC007529.2,0.99931693,1.0,0.07605764
FPAC_2,DLGAP1,0.7476705,1.0,0.07605764
FPAC_2,KIAA1549L,0.26090696,1.0,0.07605178
FPAC_2,AC002451.1,0.3544766,1.0,0.07605178
FPAC_2,AL356481.1,-0.37904343,1.0,0.07592278
FPAC_2,AL138824.1,0.19372906,1.0,0.075588554
FPAC_2,AC239799.1,0.040669736,1.0,0.0755006
FPAC_2,ST7-OT4,-0.26401368,1.0,0.07544782
FPAC_2,AP001033.2,0.0693695,1.0,0.0754185
FPAC_2,AP002992.1,-0.16454968,1.0,0.075406775
FPAC_2,C1S,-0.12105485,1.0,0.07539505
FPAC_2,LINC01358,-0.19116496,1.0,0.07528071
FPAC_2,CENPS,-0.45584518,1.0,0.07519276
FPAC_2,PIP4K2A,-0.39133638,1.0,0.075022705
FPAC_2,ZBTB47,-0.6254234,1.0,0.0749113
FPAC_2,PRR4,-0.26966017,1.0,0.07475591
FPAC_2,C6orf47-AS1,0.4076506,1.0,0.074574135
FPAC_2,C4orf47,0.3617305,1.0,0.07456241
FPAC_2,AC025423.1,0.19075695,1.0,0.0745155
FPAC_2,AL356055.1,0.10499172,1.0,0.07448618
FPAC_2,POLN,0.0893633,1.0,0.07448032
FPAC_2,AC139530.3,-0.042226356,1.0,0.074427545
FPAC_2,LRRC39,-0.23893106,1.0,0.07441582
FPAC_2,LPL,-0.32650942,1.0,0.07439236
FPAC_2,EXOC3,-0.432762,1.0,0.07400536
FPAC_2,RN7SL832P,-0.13602674,1.0,0.07368872
FPAC_2,LGI4,2.1063035,1.0,0.073530406
FPAC_2,ACHE,1.2581228,1.0,0.07348936
FPAC_2,TM4SF19,1.3951781,1.0,0.07348936
FPAC_2,EBI3,1.3056451,1.0,0.07347763
FPAC_2,LINC00346,0.9686016,1.0,0.07346004
FPAC_2,SRCIN1,0.80364335,1.0,0.07345418
FPAC_2,AC006111.2,1.320013,1.0,0.07345418
FPAC_2,DIP2A-IT1,0.8801637,1.0,0.073448315
FPAC_2,AL592078.2,0.92194027,1.0,0.073448315
FPAC_2,AC068789.1,0.7807128,1.0,0.073448315
FPAC_2,LINC01979,0.9916369,1.0,0.073448315
FPAC_2,IGHV3-7,0.5339639,1.0,0.073448315
FPAC_2,SGPL1,-0.5738421,1.0,0.07344538
FPAC_2,AC114956.2,0.70382327,1.0,0.07344245
FPAC_2,ADAMTS4,0.49477014,1.0,0.07343659
FPAC_2,LINC02625,0.89098567,1.0,0.073430724
FPAC_2,ANKUB1,0.7172827,1.0,0.073430724
FPAC_2,AC010319.4,0.7235382,1.0,0.07342486
FPAC_2,AC048344.4,0.50918394,1.0,0.07342486
FPAC_2,AC017028.2,0.6494787,1.0,0.07342486
FPAC_2,AC105180.2,0.36077538,1.0,0.073419
FPAC_2,AC080013.6,0.42281893,1.0,0.07341313
FPAC_2,AP001269.4,-0.5181271,1.0,0.07316979
FPAC_2,LINC01500,0.2973638,1.0,0.07306131
FPAC_2,GTF2IRD2,-0.5815077,1.0,0.07264792
FPAC_2,ZNF709,-0.28649613,1.0,0.072498396
FPAC_2,AL049780.2,-0.05731522,1.0,0.07231076
FPAC_2,AC015802.4,0.721729,1.0,0.07204396
FPAC_2,AL627309.1,0.6282203,1.0,0.07204396
FPAC_2,RNF207,0.4953411,1.0,0.07194428
FPAC_2,REM2,0.29136807,1.0,0.0719091
FPAC_2,AC009133.4,-0.058431353,1.0,0.07187392
FPAC_2,AC008149.1,0.09562841,1.0,0.071821146
FPAC_2,AC103858.3,0.07987378,1.0,0.0717801
FPAC_2,AC007292.2,-0.023563748,1.0,0.0717801
FPAC_2,TSHR,-0.039499726,1.0,0.07176837
FPAC_2,GPR137C,-0.19030125,1.0,0.071721464
FPAC_2,AF196972.1,-0.25451568,1.0,0.07167162
FPAC_2,AC017002.3,-0.71953714,1.0,0.071566075
FPAC_2,TRBV6-6,-0.048205156,1.0,0.071202524
FPAC_2,SERPING1,-0.47655088,1.0,0.07104128
FPAC_2,AC010997.4,1.4592652,1.0,0.07089175
FPAC_2,AL592494.2,1.5534879,1.0,0.07088589
FPAC_2,AC007114.2,1.5357313,1.0,0.07087416
FPAC_2,MST1R,1.3728296,1.0,0.0708683
FPAC_2,CELF4,1.3266578,1.0,0.070862435
FPAC_2,AC121320.1,1.0570899,1.0,0.070844844
FPAC_2,LINC01888,-0.35074362,1.0,0.07083898
FPAC_2,AL121985.1,0.9712727,1.0,0.07083898
FPAC_2,AC055811.1,0.9427649,1.0,0.07082725
FPAC_2,AC005400.1,0.8052909,1.0,0.07082139
FPAC_2,AC053513.2,0.96341544,1.0,0.070815526
FPAC_2,C4orf19,0.80135965,1.0,0.07080966
FPAC_2,AL139286.2,0.86196893,1.0,0.07080966
FPAC_2,CALB1,0.9187617,1.0,0.07080966
FPAC_2,AC006116.11,0.6183688,1.0,0.0708038
FPAC_2,TLX2,0.7554018,1.0,0.0708038
FPAC_2,HYAL1,0.5130395,1.0,0.070797935
FPAC_2,ILDR1,0.9589065,1.0,0.070797935
FPAC_2,AL139246.3,0.6221393,1.0,0.070797935
FPAC_2,GLIS2,0.3394968,1.0,0.07078621
FPAC_2,AC006483.2,0.7131877,1.0,0.07078621
FPAC_2,BTNL8,0.75203234,1.0,0.07078621
FPAC_2,AC000120.1,0.5919757,1.0,0.070780344
FPAC_2,AC009754.1,0.5774785,1.0,0.07077448
FPAC_2,CALML6,0.5559995,1.0,0.07077448
FPAC_2,CNIH2,0.059855327,1.0,0.07028193
FPAC_2,SPATC1,-0.29787615,1.0,0.070076704
FPAC_2,AC132192.1,-0.22794768,1.0,0.07006498
FPAC_2,SLC25A34,-0.5680739,1.0,0.06961054
FPAC_2,AC068620.2,0.35639435,1.0,0.069279246
FPAC_2,AC135782.3,-0.3362544,1.0,0.06922647
FPAC_2,C4orf36,0.2250206,1.0,0.06920888
FPAC_2,KCNIP4,-0.050607685,1.0,0.069132656
FPAC_2,NRCAM,-0.031767804,1.0,0.06884827
FPAC_2,EME1,-0.3791106,1.0,0.06882481
FPAC_2,AL671710.1,-0.16934235,1.0,0.06847885
FPAC_2,ZC3H12A,-0.39754057,1.0,0.06841729
FPAC_2,LRR1,-0.47198948,1.0,0.06840849
FPAC_2,AL161662.1,1.2674594,1.0,0.06823551
FPAC_2,AC068688.1,1.231368,1.0,0.068229645
FPAC_2,PRKCZ-AS1,1.0748664,1.0,0.06822378
FPAC_2,AC098934.4,1.0795618,1.0,0.068212055
FPAC_2,EFCAB10,1.1267076,1.0,0.068212055
FPAC_2,AL513008.1,1.0450175,1.0,0.06820619
FPAC_2,STK4-AS1,0.8761671,1.0,0.06820619
FPAC_2,AC008534.1,1.0015129,1.0,0.06820033
FPAC_2,AL022238.2,0.99213684,1.0,0.068194464
FPAC_2,AGBL4,0.8298038,1.0,0.06818274
FPAC_2,AC127496.1,0.8250023,1.0,0.06818274
FPAC_2,AL513365.2,0.5269578,1.0,0.06818274
FPAC_2,STPG4,0.54735965,1.0,0.06817687
FPAC_2,AC018462.1,0.8329529,1.0,0.06817687
FPAC_2,AL020997.4,0.8144219,1.0,0.06817687
FPAC_2,AC005962.1,1.0087003,1.0,0.06817101
FPAC_2,CBY3,0.55703896,1.0,0.068165146
FPAC_2,SPATA25,0.67839944,1.0,0.06815928
FPAC_2,CFAP58,0.6973555,1.0,0.06815928
FPAC_2,AP003117.1,0.4978754,1.0,0.06815342
FPAC_2,AC023813.3,0.5250625,1.0,0.06815342
FPAC_2,CSE1L-AS1,0.5777519,1.0,0.068147555
FPAC_2,AC138956.2,0.46008164,1.0,0.068147555
FPAC_2,PXDNL,0.7581617,1.0,0.06814169
FPAC_2,MESP2,0.31031165,1.0,0.06813583
FPAC_2,TRIM3,-0.3875496,1.0,0.06803615
FPAC_2,AC010894.2,-0.20212384,1.0,0.06786024
FPAC_2,C11orf80,-0.2600946,1.0,0.067836784
FPAC_2,AL392046.1,0.08666596,1.0,0.06730319
FPAC_2,RAB40AL,0.65505886,1.0,0.066766664
FPAC_2,LINC00511,0.40774047,1.0,0.06671389
FPAC_2,AC004817.3,0.2813986,1.0,0.066702165
FPAC_2,AC100786.1,0.1525273,1.0,0.0666142
FPAC_2,LINC00824,0.05670952,1.0,0.06653211
FPAC_2,AC018809.2,-0.15065031,1.0,0.06651452
FPAC_2,CCDC80,-0.4370839,1.0,0.06651452
FPAC_2,AC078777.1,0.030302234,1.0,0.06650866
FPAC_2,AC026124.2,-0.4872962,1.0,0.06628878
FPAC_2,L3MBTL4-AS1,0.008062738,1.0,0.06614218
FPAC_2,DIRC3,1.3751801,1.0,0.06560859
FPAC_2,GPS2,-0.20126745,1.0,0.065605655
FPAC_2,IL2RB,0.5365721,1.0,0.06557341
FPAC_2,PCAT14,0.8072243,1.0,0.065567546
FPAC_2,FAT2,0.97735953,1.0,0.065567546
FPAC_2,TMEM200A,0.8024193,1.0,0.06555581
FPAC_2,ITPK1-AS1,0.90635496,1.0,0.06555581
FPAC_2,CIART,0.81054246,1.0,0.06554995
FPAC_2,AL035411.3,0.57690465,1.0,0.06554408
FPAC_2,AL031005.2,0.7362608,1.0,0.06553236
FPAC_2,AC103718.1,0.5893584,1.0,0.06552649
FPAC_2,AL020997.3,0.67186093,1.0,0.06552063
FPAC_2,AC092652.2,0.6266728,1.0,0.06552063
FPAC_2,HFE,0.41252157,1.0,0.06552063
FPAC_2,PZP,0.6708002,1.0,0.065514766
FPAC_2,AC025259.3,0.1455787,1.0,0.065514766
FPAC_2,SMCR2,0.58756495,1.0,0.0655089
FPAC_2,AC090527.3,0.35181844,1.0,0.0655089
FPAC_2,AC005828.4,0.5015895,1.0,0.0655089
FPAC_2,LINC02795,0.46012187,1.0,0.0655089
FPAC_2,AC009120.3,0.4456347,1.0,0.065497175
FPAC_2,TMPRSS5,-0.11449983,1.0,0.065497175
FPAC_2,AC012349.1,0.08305288,1.0,0.065497175
FPAC_2,AC011462.2,0.061985664,1.0,0.065497175
FPAC_2,AL158834.1,0.509835,1.0,0.065497175
FPAC_2,NPIPB9,0.24944642,1.0,0.065497175
FPAC_2,OVGP1,-0.52645814,1.0,0.06548545
FPAC_2,METTL14-DT,-0.2144862,1.0,0.06489322
FPAC_2,AC026191.1,-0.19149764,1.0,0.06484631
FPAC_2,AL110114.1,-0.41148216,1.0,0.06469385
FPAC_2,RGS17,-0.09862329,1.0,0.06452967
FPAC_2,BCO2,-0.6689903,1.0,0.06445637
FPAC_2,RFPL4AL1,0.3754585,1.0,0.06405471
FPAC_2,TINCR,0.27178293,1.0,0.064007804
FPAC_2,AP000763.3,0.11043493,1.0,0.063960895
FPAC_2,C8orf37-AS1,0.049105976,1.0,0.06393744
FPAC_2,AL158151.1,-0.05556177,1.0,0.063913986
FPAC_2,KLHL7-DT,-0.14184515,1.0,0.06390226
FPAC_2,AC132807.1,-0.03695547,1.0,0.063878804
FPAC_2,AC012291.3,-0.23874512,1.0,0.06384949
FPAC_2,RBM15-AS1,0.20628993,1.0,0.0637586
FPAC_2,KLHDC9,-0.2598456,1.0,0.063749805
FPAC_2,IGHV4-59,-0.2088713,1.0,0.06328657
FPAC_2,AC021678.2,1.5878098,1.0,0.06299339
FPAC_2,FAM66E,1.1729355,1.0,0.062981665
FPAC_2,PPL,1.1085848,1.0,0.0629758
FPAC_2,AC092802.1,1.7527444,1.0,0.06296994
FPAC_2,AC037459.4,0.8365774,1.0,0.06292889
FPAC_2,AC012485.1,0.7504178,1.0,0.06292889
FPAC_2,ARG1,0.6916601,1.0,0.06292303
FPAC_2,LRP1-AS,0.8644681,1.0,0.06292303
FPAC_2,AC012254.3,0.71430916,1.0,0.06290544
FPAC_2,AC004801.6,0.4807475,1.0,0.06290544
FPAC_2,AC023282.1,0.57211107,1.0,0.062899575
FPAC_2,CREB3L1,0.4346421,1.0,0.062899575
FPAC_2,HOTTIP,0.81483257,1.0,0.062899575
FPAC_2,AC005391.1,0.47325867,1.0,0.062899575
FPAC_2,AC016597.1,0.6524818,1.0,0.06289371
FPAC_2,ENKUR,0.41506585,1.0,0.06289371
FPAC_2,GPRC5B,0.7243413,1.0,0.06289371
FPAC_2,HM13-AS1,-0.02410033,1.0,0.06287612
FPAC_2,B4GALNT3,0.4002531,1.0,0.06287026
FPAC_2,GRIN2C,0.28064537,1.0,0.06287026
FPAC_2,AC004921.2,0.40044177,1.0,0.06287026
FPAC_2,UCA1,0.33830768,1.0,0.06287026
FPAC_2,LAIR2,0.3624865,1.0,0.06287026
FPAC_2,TSPAN16,0.20159793,1.0,0.06286439
FPAC_2,AL132656.3,0.35436946,1.0,0.06286439
FPAC_2,AL360091.2,-0.3287945,1.0,0.06285853
FPAC_2,AC025048.7,0.20525835,1.0,0.06285853
FPAC_2,AC087289.5,0.50609577,1.0,0.06285853
FPAC_2,CSMD3,-1.0026497,1.0,0.062744185
FPAC_2,AC016957.2,0.015918331,1.0,0.06241875
FPAC_2,AC007319.1,-0.21241564,1.0,0.062190067
FPAC_2,PIWIL2,0.83086455,1.0,0.06147763
FPAC_2,AC087473.1,0.23015136,1.0,0.061430722
FPAC_2,CELF2-AS1,0.22481658,1.0,0.061366223
FPAC_2,AC112482.2,0.062252417,1.0,0.06131345
FPAC_2,AC114947.2,0.09883012,1.0,0.061307587
FPAC_2,PRB2,-0.07164381,1.0,0.061243087
FPAC_2,AC006942.1,0.0018204912,1.0,0.060888335
FPAC_2,NPIPB12,1.1310302,1.0,0.060343012
FPAC_2,C3orf70,0.7083134,1.0,0.060331285
FPAC_2,PLPP2,0.995301,1.0,0.06032542
FPAC_2,AP001059.3,0.7905252,1.0,0.060313694
FPAC_2,AC131009.3,0.9550834,1.0,0.06030783
FPAC_2,AC108210.1,0.78348225,1.0,0.060301967
FPAC_2,STAU2-AS1,0.7627624,1.0,0.060301967
FPAC_2,AC069307.1,0.699225,1.0,0.06029024
FPAC_2,MAP1B,0.5333879,1.0,0.060278513
FPAC_2,MAPT,0.4861708,1.0,0.060278513
FPAC_2,MYBPC3,-0.3766534,1.0,0.06027265
FPAC_2,AC004522.4,0.6342971,1.0,0.06027265
FPAC_2,CLVS1,0.71074486,1.0,0.060266785
FPAC_2,PDZK1IP1,0.3468374,1.0,0.060266785
FPAC_2,AC010319.3,0.3985392,1.0,0.060249195
FPAC_2,AL449423.1,0.29465148,1.0,0.060237467
FPAC_2,AL450998.3,0.4466531,1.0,0.060237467
FPAC_2,AC120193.1,0.37862733,1.0,0.060237467
FPAC_2,AC093157.2,0.27928764,1.0,0.060237467
FPAC_2,CDON,-0.035221506,1.0,0.060231604
FPAC_2,ZNF32-AS2,0.42790455,1.0,0.060231604
FPAC_2,AC005899.7,0.2099634,1.0,0.06022574
FPAC_2,AC069549.2,0.42643625,1.0,0.060219876
FPAC_2,AC036214.2,-0.17964216,1.0,0.059527963
FPAC_2,FO393418.1,-0.2315461,1.0,0.058824323
FPAC_2,SMIM18,0.473258,1.0,0.058824323
FPAC_2,PKD1L3,0.36851573,1.0,0.058824323
FPAC_2,LINC01772,-0.27009672,1.0,0.05881846
FPAC_2,LINC02449,0.35507354,1.0,0.05880087
FPAC_2,POTEE,0.0323248,1.0,0.058677733
FPAC_2,CCDC155,-0.05171335,1.0,0.05867187
FPAC_2,AC067930.4,-0.019518454,1.0,0.058666006
FPAC_2,LIX1-AS1,-0.3716913,1.0,0.058607366
FPAC_2,CP,-0.36539415,1.0,0.058472503
FPAC_2,CYP3A5,-0.3618794,1.0,0.058346435
FPAC_2,WNT11,-0.25788254,1.0,0.05803566
FPAC_2,Z92544.2,-0.3609235,1.0,0.057918385
FPAC_2,AP001056.2,0.9235011,1.0,0.057692636
FPAC_2,DAB2IP,0.63653487,1.0,0.05768091
FPAC_2,TMEM236,0.6261746,1.0,0.057657454
FPAC_2,AC092849.1,0.5447704,1.0,0.057645727
FPAC_2,AC015987.1,0.47558933,1.0,0.057628136
FPAC_2,AL133480.1,0.48342088,1.0,0.05761641
FPAC_2,AP001429.1,0.42735848,1.0,0.05760468
FPAC_2,AL096794.1,0.26968428,1.0,0.05760468
FPAC_2,Z95118.2,0.13738868,1.0,0.05760468
FPAC_2,AC097713.3,0.3997483,1.0,0.05760468
FPAC_2,AC007292.1,-0.025843544,1.0,0.057598818
FPAC_2,AL353704.1,0.32652387,1.0,0.057592954
FPAC_2,AC005736.1,0.22509108,1.0,0.057592954
FPAC_2,AL157769.1,0.29313016,1.0,0.057592954
FPAC_2,POMZP3,-0.4590806,1.0,0.057373066
FPAC_2,AP003469.4,-0.44635397,1.0,0.057352543
FPAC_2,TAS2R31,0.015941275,1.0,0.05717663
FPAC_2,AC006299.1,-0.430447,1.0,0.056971405
FPAC_2,AC246785.3,-0.46669474,1.0,0.05680722
FPAC_2,LRRC17,-0.9277724,1.0,0.056801356
FPAC_2,GSDME,-0.13438767,1.0,0.05658147
FPAC_2,LINC02468,19.294508,1.0,0.056496445
FPAC_2,POM121L2,19.712835,1.0,0.056496445
FPAC_2,AC027020.1,19.404606,1.0,0.056496445
FPAC_2,LINC01780,19.504202,1.0,0.056496445
FPAC_2,AC112721.1,19.04517,1.0,0.056496445
FPAC_2,LIMS1-AS1,19.824741,1.0,0.056496445
FPAC_2,ARPP21-AS1,19.374668,1.0,0.056496445
FPAC_2,AL035416.1,20.114014,1.0,0.056496445
FPAC_2,AL360227.1,19.627363,1.0,0.056496445
FPAC_2,LINC01419,19.42199,1.0,0.056496445
FPAC_2,SEC62-AS1,19.025652,1.0,0.056496445
FPAC_2,AL160286.3,19.600988,1.0,0.056496445
FPAC_2,AC002056.2,19.816105,1.0,0.056496445
FPAC_2,AC083870.1,19.169907,1.0,0.056496445
FPAC_2,H2AFB1,19.153734,1.0,0.056496445
FPAC_2,AC068726.1,19.627474,1.0,0.056496445
FPAC_2,LINC02590,20.096203,1.0,0.056496445
FPAC_2,AL121749.1,19.694715,1.0,0.056496445
FPAC_2,AC006452.1,19.476694,1.0,0.056496445
FPAC_2,GCNT3,18.960867,1.0,0.056496445
FPAC_2,AC008170.1,19.937891,1.0,0.056496445
FPAC_2,ARSI,20.114014,1.0,0.056496445
FPAC_2,PRSS37,18.49233,1.0,0.056496445
FPAC_2,AC005529.1,19.61612,1.0,0.056496445
FPAC_2,AC012370.2,20.096203,1.0,0.056496445
FPAC_2,LINC01147,19.030241,1.0,0.056496445
FPAC_2,EPHA8,20.266876,1.0,0.056496445
FPAC_2,AL022314.1,19.66664,1.0,0.056496445
FPAC_2,SMLR1,19.458792,1.0,0.056496445
FPAC_2,AC116424.1,18.728542,1.0,0.056496445
FPAC_2,AC004584.1,19.627363,1.0,0.056496445
FPAC_2,SLC14A2-AS1,19.077198,1.0,0.056496445
FPAC_2,AC025419.1,19.394983,1.0,0.056496445
FPAC_2,CTXN3,19.199554,1.0,0.056496445
FPAC_2,PGM5P4-AS1,19.960781,1.0,0.056496445
FPAC_2,LPIN3,19.51706,1.0,0.056496445
FPAC_2,HEPN1,19.280872,1.0,0.056496445
FPAC_2,LINC02487,19.434082,1.0,0.056496445
FPAC_2,AL591428.1,19.733109,1.0,0.056496445
FPAC_2,LINC01644,19.519485,1.0,0.056496445
FPAC_2,AL136376.1,19.498219,1.0,0.056496445
FPAC_2,OR1G1,19.16452,1.0,0.056496445
FPAC_2,AC124312.5,19.738344,1.0,0.056496445
FPAC_2,MISP,19.148563,1.0,0.056496445
FPAC_2,TNS4,20.000511,1.0,0.056496445
FPAC_2,C1orf105,19.522116,1.0,0.056496445
FPAC_2,FRAS1,19.470537,1.0,0.056496445
FPAC_2,AL356753.1,19.309578,1.0,0.056496445
FPAC_2,AC009509.2,19.738344,1.0,0.056496445
FPAC_2,SMIM10L2A,20.040703,1.0,0.056496445
FPAC_2,AP002340.1,19.51807,1.0,0.056496445
FPAC_2,LIMS3,19.427738,1.0,0.056496445
FPAC_2,AC060234.3,18.861687,1.0,0.056496445
FPAC_2,AC010834.3,19.763388,1.0,0.056496445
FPAC_2,OOSP4B,19.94375,1.0,0.056496445
FPAC_2,IL23R,19.510115,1.0,0.056496445
FPAC_2,AC099344.3,19.106394,1.0,0.056496445
FPAC_2,AC067863.1,20.139257,1.0,0.056496445
FPAC_2,SLC30A2,19.520092,1.0,0.056496445
FPAC_2,ITIH3,19.522724,1.0,0.056496445
FPAC_2,UGT2B28,19.464506,1.0,0.056496445
FPAC_2,AC138965.1,19.06185,1.0,0.056496445
FPAC_2,FAM183A,19.700727,1.0,0.056496445
FPAC_2,AL590235.2,19.503504,1.0,0.056496445
FPAC_2,OR2A1,19.28631,1.0,0.056496445
FPAC_2,CD300LG,20.194866,1.0,0.056496445
FPAC_2,AC010542.1,19.325518,1.0,0.056496445
FPAC_2,IGLVI-70,19.384789,1.0,0.056496445
FPAC_2,AC087501.1,19.365614,1.0,0.056496445
FPAC_2,AL355596.1,19.148563,1.0,0.056496445
FPAC_2,AC073094.1,20.276909,1.0,0.056496445
FPAC_2,LINC02156,19.401083,1.0,0.056496445
FPAC_2,AC122129.2,19.397938,1.0,0.056496445
FPAC_2,AL589642.1,18.86803,1.0,0.056496445
FPAC_2,KLK10,19.315914,1.0,0.056496445
FPAC_2,C12orf74,19.338812,1.0,0.056496445
FPAC_2,AC159540.1,19.396921,1.0,0.056496445
FPAC_2,AC108134.1,19.544592,1.0,0.056496445
FPAC_2,AC136285.3,19.09783,1.0,0.056496445
FPAC_2,TRGV11,19.198835,1.0,0.056496445
FPAC_2,OR51B4,19.065182,1.0,0.056496445
FPAC_2,AL139289.3,19.379673,1.0,0.056496445
FPAC_2,AC127526.1,19.626268,1.0,0.056496445
FPAC_2,FRMPD3,19.128912,1.0,0.056496445
FPAC_2,AC003035.2,19.128609,1.0,0.056496445
FPAC_2,AC004471.2,20.040024,1.0,0.056496445
FPAC_2,LINC02226,19.224798,1.0,0.056496445
