subtype,n,LS,mean_pct,pval,fdr,neglog10fdr
Triple-neg,1448,LS_39,2.4477183317989417,0.005180905204677158,0.02645568615154293,1.5774809701756034
Triple-neg,1448,LS_40,1.111357345307394,0.9456810329840366,1.0,-0.0
Triple-neg,1448,LS_41,1.8350953262512324,0.02524511979001364,0.10098047916005456,0.9957625728752926
Triple-neg,1448,LS_42,2.1497449728397573,0.009744710628008139,0.04677461101443907,1.329989815479157
Triple-neg,1448,LS_43,3.839612935040041,0.004451945039684881,0.023227539337486336,1.6339967957423631
Triple-neg,1448,LS_44,5.716714670921987,0.9999998736865995,1.0,-0.0
Triple-neg,1448,LS_45,0.5195859461448695,0.0004633930324352299,0.003475447743264224,2.458989237145023
Triple-neg,1448,LS_46,3.262379965883635,1.8487035015947954e-18,1.4789628012758363e-16,15.830042749197025
Triple-neg,1448,LS_47,2.3714544931830064,1.1456608943131785e-06,1.9639901045368773e-05,4.706860704713965
Triple-neg,1448,LS_48,3.1782427071370836,2.1332779024710607e-05,0.0002694666824173971,3.5694949244912335
