LS,gene,log2FC,padj
LS_2,TSC22D3,1.3292326,4.718353019379525e-224
LS_2,SMIM14,1.3285998,2.0916576399634865e-59
LS_2,IGHM,1.3285651,2.5536710922791248e-39
LS_2,PTK7,1.3274528,2.011562531364203e-58
LS_2,SERPINF2,1.3233327,4.37496182417606e-06
LS_2,GRHPR,1.3228076,6.720175538454327e-267
LS_2,TCF7L2,1.3227447,2.1705334455429696e-57
LS_2,SMYD3,1.3214478,1.1357924762707935e-231
LS_2,CNST,1.3213544,9.459837467653822e-241
LS_2,ALDH7A1,1.3201933,3.1235798622468393e-12
LS_2,TNFSF4,1.3190458,2.3098430087643367e-12
LS_2,SNHG8,1.3159288,3.0730260774768712e-288
LS_2,PLAU,1.312632,1.9577187121308964e-22
LS_2,EIF3D,1.3107715,0.0
LS_2,HAUS4,1.3089586,2.819072929522326e-181
LS_2,RUNX1,1.3085073,2.5792394625594164e-277
LS_2,LPCAT4,1.308445,6.66747808151751e-85
LS_2,HOPX,1.3056991,7.246472853315191e-81
LS_2,FOSL1,1.304806,3.822315049993734e-18
LS_2,PTPRCAP,1.3035972,1.3392419122513888e-40
LS_2,SCMH1,1.3024154,2.5101959131227205e-116
LS_2,ZNF521,1.3023883,2.202565398636338e-83
LS_2,ARHGAP21,1.3007698,1.6235311548142706e-37
LS_2,IRS2,1.298984,5.153469045445593e-93
LS_2,GPR174,1.2979804,1.3498038379955718e-75
LS_2,ENOSF1,1.2955604,8.272433041392967e-144
LS_2,AC243960.1,1.2955073,1.6686662687789111e-74
LS_2,TES,1.2943273,4.502082459060986e-143
LS_2,GRB10,1.2940892,1.6497063997281956e-55
LS_2,RUNX2,1.2938385,7.36712725331177e-163
LS_2,TNF,1.2916175,1.2527486521931771e-14
LS_2,LRRC70,1.2911788,1.6320637950343763e-06
LS_2,NAT14,1.2869707,1.4875866259764684e-60
LS_2,PADI4,1.2854898,2.115082519028884e-98
LS_2,ZNF219,1.2837714,3.885185177951208e-31
LS_2,MTSS1,1.2825314,4.760145301492492e-52
LS_2,TRPS1,1.2817243,1.5227714763768633e-19
LS_2,ITPR1,1.2802935,2.708769488149611e-172
LS_2,CSTF2T,1.2790788,1.4738913700257137e-65
LS_2,B3GNT5,1.2785562,5.130525070223616e-37
LS_2,MAFK,1.2781804,1.0128615600226093e-30
LS_2,HTR1F,1.278012,4.8499706279077834e-06
LS_2,CASK,1.2773937,1.476636261917493e-07
LS_2,SLC25A30,1.2771635,3.797324664324919e-10
LS_2,FAR2,1.2762395,2.5168435855692787e-57
LS_2,SSPN,1.2754817,0.0005453343856472464
LS_2,KCTD9,1.2749817,1.1481138886510523e-19
LS_2,MREG,1.2717637,0.00015620188945735008
LS_2,SENCR,1.2715689,0.0006230823077919358
LS_2,CSNK1E,1.2684951,4.253632918542631e-115
LS_2,RAB34,1.2675639,2.0068146302297465e-165
LS_2,LYN,1.2651289,4.513111442606336e-221
LS_2,ETS2,1.2642074,1.9649880012259717e-174
LS_2,FAM30A,1.2638638,1.221080400175612e-143
LS_2,RAB27B,1.2628349,8.246785345014651e-23
LS_2,SNCA,1.2618687,2.554670556287734e-81
LS_2,HLA-DPA1,1.2614539,9.31394406394565e-132
LS_2,MBOAT7,1.2614515,1.839802894842653e-245
LS_2,ZC3H12A,1.2612753,2.3929796293517162e-25
LS_2,PLAAT4,1.2610704,9.740283975135944e-149
LS_2,ISYNA1,1.2579395,9.41902180793864e-171
LS_2,ODF2L,1.2572632,1.640265022406896e-121
LS_2,ACTA2,1.2565907,4.92907749100494e-28
LS_2,NPM1,1.2559974,0.0
LS_2,LGALS9,1.2532501,4.245741322079911e-253
LS_2,PRKD3,1.2524339,1.0274074361733391e-35
LS_2,PDK1,1.2506123,2.3654016703542475e-68
LS_2,RGS2,1.2478057,1.6077394127788646e-73
LS_2,MDFIC,1.2474446,1.6362393497752974e-90
LS_2,PLTP,1.2457116,1.7298314559004395e-108
LS_2,PIGK,1.244434,2.536419691446662e-53
LS_2,STXBP5,1.2440951,1.111991441938648e-78
LS_2,ANXA11,1.243346,4.11552766804192e-245
LS_2,TPSB2,1.2430991,2.1592609629239365e-32
LS_2,GPSM2,1.2421058,6.219970474801395e-56
LS_2,S1PR4,1.2415915,8.243795758780249e-207
LS_2,CDIP1,1.241426,5.617661536133895e-113
LS_2,AREG,1.2410961,3.3539338364900226e-41
LS_2,KANK1,1.2397975,7.234541012988814e-13
LS_2,CDS2,1.2391057,2.3169598461936167e-118
LS_2,SOCS6,1.2384012,3.3374876965364502e-12
LS_2,C2CD2,1.2368156,1.0655480679613835e-50
LS_2,KIAA1522,1.2321175,1.4919876254419957e-25
LS_2,STARD9,1.2311902,1.8840027274918846e-09
LS_2,UBE2E2,1.230184,3.729749014822519e-73
LS_2,N4BP2L1,1.2284688,4.587321658604514e-117
LS_2,TNKS1BP1,1.2279471,7.345307514793234e-08
LS_2,ITGB1,1.2278299,6.5773401923839725e-155
LS_2,APOBEC3G,1.2261479,2.4288057097185746e-75
LS_2,ZNF395,1.2256104,6.120994012202992e-44
LS_2,JAK3,1.2249733,1.2801579279883724e-122
LS_2,DBNDD2,1.2245781,5.670889675896329e-16
LS_2,SLC45A3,1.2242228,7.940574054762208e-124
LS_2,NFATC1,1.2234706,4.033239433641018e-44
LS_2,GUCY1A1,1.2224517,7.526427874166109e-140
LS_2,PLCD1,1.2219888,2.6501165189025547e-05
LS_2,LGALS3BP,1.2213866,2.2855812534259247e-89
LS_2,RHPN1,1.2206655,5.803767761565793e-88
LS_2,CYTIP,1.219456,1.0741629314159119e-83
LS_2,CNN2,1.2182045,1.4347159371651415e-221
LS_2,ELMSAN1,1.2177185,1.1410965212784562e-130
LS_2,TNFRSF1A,1.2147962,5.5946347117199786e-204
LS_2,LINC01572,1.2132787,2.07646647178767e-09
LS_2,PIGP,1.2129633,1.679618248760347e-107
LS_2,F11R,1.2129114,5.79114018503746e-152
LS_2,ZG16B,1.2124896,3.244463846028001e-20
LS_2,SLC35E1,1.2117195,1.196388288292539e-62
LS_2,APEX1,1.2113415,9.57789470066223e-255
LS_2,SVIL,1.2097319,8.369823274463069e-64
LS_2,AC004540.1,1.2096791,1.2288814927105294e-07
LS_2,SNHG14,1.209315,1.3399690165160303e-57
LS_2,ELF1,1.2092321,1.2332610480711705e-255
LS_2,CIAO3,1.2090594,2.084553433171203e-121
LS_2,MTA3,1.2066703,8.052102031747966e-08
LS_2,ZC3H12C,1.2063944,2.5332910405763825e-05
LS_2,TGFBR2,1.2058127,1.9845183423859798e-133
LS_2,HLA-DMA,1.2040962,4.055100444424213e-190
LS_2,AC119396.1,1.2040861,3.852093639859117e-107
LS_2,RCSD1,1.2016429,3.1051391379551305e-223
LS_2,IGFBP7,1.2010628,2.8555502941466047e-213
LS_2,APBB1IP,1.2009951,2.4652129112009205e-220
LS_2,CDK2AP1,1.1999362,1.9016937570686088e-198
LS_2,SHF,1.1997328,1.8465603358259112e-16
LS_2,B3GNT2,1.1996441,1.2641843673502082e-134
LS_2,DACH1,1.198978,2.403545522556015e-43
LS_2,DMTN,1.1981083,0.0008403726006996116
LS_2,SNAI1,1.1978002,6.121753558959578e-28
LS_2,ABCD3,1.1972429,1.3191539318241108e-30
LS_2,FLNB,1.197058,2.2410596235077443e-114
LS_2,MAP3K20,1.1961033,4.336527656424372e-72
LS_2,HNRNPA1,1.1956388,0.0
LS_2,BCR,1.1921525,5.549325397458694e-119
LS_2,MCL1,1.1919849,4.598855097509206e-218
LS_2,RHEX,1.1919261,6.870496196145276e-97
LS_2,LRRC34,1.1916342,8.07213594622639e-10
LS_2,LTBP3,1.1904497,1.1714191625399261e-73
LS_2,TTC3,1.1902903,4.527966742371558e-219
LS_2,AC016747.1,1.1901962,1.4486304281769322e-12
LS_2,ICAM3,1.1901482,6.027025596248885e-205
LS_2,SOWAHD,1.1895031,1.1258814728475697e-24
LS_2,COMT,1.1868932,2.6434769645839415e-294
LS_2,CLCC1,1.1868874,1.0479038210106099e-19
LS_2,SLA2,1.1855649,5.747190738687986e-32
LS_2,IGF2BP3,1.185531,1.0136480480027103e-20
LS_2,DNTT,1.1845618,6.19878775498146e-31
LS_2,YPEL5,1.1844759,7.491431209870769e-187
LS_2,CPNE3,1.1840837,7.209171156163415e-110
LS_2,ACOT2,1.1829487,1.0703241864125297e-48
LS_2,ITPKB,1.1823293,1.097668281366769e-34
LS_2,ANGPTL6,1.1816357,2.4299955446260544e-18
LS_2,DOCK1,1.18042,2.8980568402716165e-12
LS_2,RIMKLB,1.1796037,7.519684277860516e-59
LS_2,CD109,1.1794003,2.610122019448033e-24
LS_2,AL096865.1,1.1740866,7.97443565929075e-06
LS_2,RERE,1.1740818,4.300206248131908e-157
LS_2,PTGR2,1.1726592,2.391507064106238e-10
LS_2,DENND3,1.1724902,5.401712496825774e-134
LS_2,PLIN3,1.1722834,2.8316733741771373e-209
LS_2,NUMBL,1.1703619,1.3501092238065354e-08
LS_2,LINC00539,1.1702358,3.6624278298076193e-66
LS_2,MEIS1,1.1696296,3.836236934415836e-17
LS_2,NOB1,1.1688244,3.5495999085261355e-160
LS_2,SV2A,1.1678672,4.328809084378165e-20
LS_2,DNAAF2,1.1676226,3.0033500444032184e-129
LS_2,PIEZO1,1.1661912,1.2244800838085482e-165
LS_2,MED12,1.1652261,3.2364766539342114e-79
LS_2,ZNF790-AS1,1.1640478,2.7901337211148715e-10
LS_2,FLI1,1.1626105,6.327565190039069e-176
LS_2,LINC00173,1.1612997,9.616581431167666e-11
LS_2,RRAGD,1.1611865,1.7832214466109746e-76
LS_2,ANKRD13B,1.1601461,4.9534046157202264e-05
LS_2,XBP1,1.1600168,2.1576826408949018e-199
LS_2,OSBPL10,1.159723,1.829490529341547e-05
LS_2,CASP4,1.15672,4.157551609246452e-163
LS_2,TIPARP,1.1557822,1.8964344173978038e-76
LS_2,EPB41L4A-AS1,1.1551672,1.0868522041630934e-167
LS_2,GTSF1,1.1529188,2.5837508463880203e-133
LS_2,AL022157.1,1.1523756,9.686877201278982e-12
LS_2,MPIG6B,1.1522161,3.7291229198781066e-08
LS_2,ZNF551,1.1520901,2.124940912428259e-10
LS_2,AL135905.2,1.1518813,5.820826715733273e-52
LS_2,APOBEC3D,1.1518606,0.0007521140758674707
LS_2,RBM3,1.1508001,7.188652405472924e-254
LS_2,LRRC8B,1.1504086,2.5867708972299383e-18
LS_2,PHC1,1.1478547,1.372398159542924e-46
LS_2,PYGL,1.1474758,1.684549789411808e-179
LS_2,CCNB1IP1,1.1471721,1.3984545354289107e-163
LS_2,HTATIP2,1.1468097,6.339570555809543e-64
LS_2,DAB2,1.1454891,3.6361302562072327e-28
LS_2,YBX3,1.1442806,2.483021910621409e-216
LS_2,ELMO1,1.1442451,2.8143373209297034e-178
LS_2,UHRF1,1.1432893,2.1881270607015926e-100
LS_2,KIF9,1.1424295,8.048053706021267e-104
LS_2,PLXND1,1.1417915,1.311304367536796e-146
LS_2,SLC17A9,1.1416011,2.8560134342363584e-144
LS_2,SH3PXD2A,1.1414655,5.400681357768968e-26
LS_2,SASH3,1.1414394,7.886283958230428e-144
LS_2,RAB7B,1.1413519,1.1607651898880606e-90
LS_2,KRBA1,1.1411237,4.768771570461257e-07
LS_2,FOS,1.1396861,8.735479829378303e-169
LS_2,VCL,1.1392502,8.71615247589635e-126
LS_2,ANXA1,1.1381243,6.355601989405455e-169
LS_2,ACADS,1.1361067,1.932175508531008e-86
LS_2,MYH9,1.1358737,1.790321833670807e-202
LS_2,TFEC,1.1358027,9.828721531304275e-92
LS_2,LINC02328,1.1352029,5.752467752452943e-10
LS_2,SIPA1L3,1.1343982,4.334275917696695e-37
LS_2,C2orf74,1.1339339,1.7211027230435175e-32
LS_2,SMARCA2,1.1338747,9.866246297166788e-189
LS_2,DLC1,1.133408,1.0803881871077667e-44
LS_2,GPAT3,1.1329652,1.1765654322910364e-36
LS_2,SLC18A2,1.1327791,4.871063179350859e-15
LS_2,MOK,1.1303192,1.1892253933050798e-06
LS_2,AC105285.1,1.1300102,5.818411045383203e-14
LS_2,ARMCX1,1.1299818,7.509168638626122e-23
LS_2,MAGED1,1.1299008,6.694553624021383e-82
LS_2,LYL1,1.1295121,1.5514221667387512e-195
LS_2,MTF2,1.1290587,4.512361972550922e-152
LS_2,ATP1B1,1.1287221,2.1973511443403816e-66
LS_2,PTGIR,1.1281936,1.2114191491802745e-15
LS_2,ATXN10,1.1281711,1.8501276461998834e-144
LS_2,BBC3,1.1280038,2.455654320458608e-20
LS_2,SERPINB6,1.1279768,3.558032643953478e-176
LS_2,STARD8,1.1274159,0.000253415582527765
LS_2,DICER1-AS1,1.1267279,2.1519325795588785e-05
LS_2,ATP2B1,1.125411,4.512880366198529e-131
LS_2,RRP12,1.1252072,1.3521826347592983e-118
LS_2,AC090152.1,1.1247089,1.0028972090449117e-109
LS_2,KCNK5,1.1241701,2.762489491596625e-07
LS_2,AP002490.1,1.1240226,5.1574515493254636e-18
LS_2,SCARF1,1.1236858,2.3555871511018197e-35
LS_2,PPP1R14B,1.1236783,8.218776172720102e-189
LS_2,KDM7A,1.1232855,6.407663100612047e-17
LS_2,WIPF1,1.1225731,6.374371246795861e-154
LS_2,STAT5A,1.1223476,9.30924456598221e-179
LS_2,BEX4,1.1215208,9.859185904077976e-123
LS_2,PXN,1.1212947,7.971643578126583e-51
LS_2,ZNF277,1.1211896,3.8286914426841455e-73
LS_2,MPG,1.120883,4.0766825321270887e-196
LS_2,ZBTB8A,1.1207482,7.844609117638189e-34
LS_2,SCUBE1,1.1204741,7.208871955224105e-08
LS_2,ABRAXAS1,1.1194699,2.6474779407729167e-73
LS_2,TMTC2,1.1179425,3.640204384651171e-27
LS_2,CCNG1,1.1173334,1.5115498272766232e-170
LS_2,CTDSPL,1.1172884,4.727377127515199e-08
LS_2,PKP4,1.1172521,7.094251851529655e-39
LS_2,UNC13D,1.1166105,1.0728176612182956e-129
LS_2,LBH,1.1143105,3.205455778292708e-17
LS_2,ABHD2,1.1133991,3.6933594431831887e-121
LS_2,ARID5A,1.1122742,1.688568656603189e-72
LS_2,MRPL45,1.1088017,1.528971887107455e-123
LS_2,KCTD3,1.1077054,3.3856137429492667e-34
LS_2,MAGED2,1.1066949,5.304136956484257e-123
LS_2,LNCAROD,1.1061257,7.046334227158871e-32
LS_2,ICA1L,1.1060151,4.3641132573337965e-09
LS_2,SPRED2,1.1053087,1.097369918392895e-15
LS_2,SNHG26,1.1050152,6.9315427384807724e-09
LS_2,NT5DC1,1.104276,1.636757830196418e-50
LS_2,ZC4H2,1.1038584,4.544074500452461e-05
LS_2,SHANK3,1.1035435,2.9717691795558878e-15
LS_2,MAP4K5,1.1027563,3.517536023192319e-106
LS_2,TAF13,1.1026374,5.230125361701621e-08
LS_2,PRKCB,1.1022794,2.8280867329826263e-175
LS_2,AP1B1,1.1010205,1.1570580642412647e-130
LS_2,FAM50B,1.1010165,3.397453324572913e-07
LS_2,ETHE1,1.1009555,8.512479919500422e-171
LS_2,MEF2C-AS1,1.100731,3.393302580362497e-08
LS_2,MICALL2,1.1003863,7.976037969010179e-54
LS_2,DHX32,1.0984817,2.6695701879323073e-31
LS_2,ATF7IP2,1.0974469,6.91825898025531e-73
LS_2,EPHA1-AS1,1.0967047,5.405464189926763e-07
LS_2,FAM135A,1.0965551,1.1920899590764249e-17
LS_2,AC005562.1,1.0957698,1.6943356388818744e-25
LS_2,HLA-DRA,1.0951549,4.972851719058747e-53
LS_2,SBF2,1.0949967,2.439760911884392e-28
LS_2,RBMXL1,1.0947562,3.74450632761817e-23
LS_2,DNAJB6,1.0944339,5.712223653883026e-187
LS_2,ETFRF1,1.0923353,1.394397906573707e-91
LS_2,TMC6,1.0920389,6.580775726406794e-109
LS_2,NTHL1,1.0915582,7.66373119203656e-82
LS_2,FOSL2,1.0907376,1.3847472767238649e-95
LS_2,TMEM263,1.0890526,1.1800297059228012e-53
LS_2,PROSER2-AS1,1.0879632,2.036535444652504e-08
LS_2,JMJD6,1.0878259,2.551595683491026e-66
LS_2,CD74,1.0876455,9.790443643597099e-35
LS_2,PML,1.0874239,5.169353042661401e-154
LS_2,KCTD1,1.0862348,1.0429825820804014e-07
LS_2,GMPR2,1.0856692,1.4812836769405616e-128
LS_2,ESD,1.0855464,4.752396747573728e-176
LS_2,SRBD1,1.0820955,3.219977512237885e-60
LS_2,MFSD2B,1.081336,2.142915648218075e-11
LS_2,GMPR,1.0807042,7.168425370891468e-34
LS_2,TP53I3,1.0804048,3.3039451895823843e-75
LS_2,ALCAM,1.0801736,2.292229832947225e-65
LS_2,SYAP1,1.0800567,7.613469175587909e-61
LS_2,DARS,1.0796186,9.154715583407883e-170
LS_2,NOA1,1.0789561,1.0046606249478742e-100
LS_2,PLEKHA5,1.0787731,2.772722218064425e-59
LS_2,PMPCB,1.0784158,4.160467783393183e-140
LS_2,THSD7A,1.0783468,2.8898338163515043e-31
LS_2,ZNF134,1.0777307,5.571232153371406e-29
LS_2,BACE1,1.0776489,9.487834813171993e-21
LS_2,IFI16,1.0774997,5.796198484939141e-148
LS_2,ZNF70,1.0771453,1.1037376675228595e-15
LS_2,SLC9A7,1.0770952,1.5268856274055445e-69
LS_2,CEP41,1.0770462,1.1324370858658558e-43
LS_2,PIK3R1,1.0763941,1.0165421579071501e-165
LS_2,CXXC5,1.0749753,2.9878071454884947e-135
LS_2,PRNP,1.0740106,1.24892919650532e-111
LS_2,DNAH14,1.0732621,7.65399265248592e-06
LS_2,PPP1R15A,1.0729978,4.8531354323080176e-192
LS_2,AMN,1.0721515,5.279174987021559e-47
LS_2,LZTS2,1.0719917,6.011461623987322e-50
LS_2,LBR,1.0717628,5.3049273120732675e-161
LS_2,CKB,1.0716885,4.851236343627035e-69
LS_2,CDKN1A,1.0706061,4.0854688155070434e-53
LS_2,DCTN6,1.0705386,4.529067366806105e-22
LS_2,CYTH3,1.0699835,0.00011763975643195377
LS_2,SLK,1.0698515,2.2049210867614811e-103
LS_2,ST8SIA6,1.069607,2.037501590725795e-76
LS_2,MACF1,1.069323,2.1781325535778958e-177
LS_2,MAST4,1.0670332,6.81479338200017e-72
LS_2,MRPS27,1.066374,1.5253992471169924e-93
LS_2,SLC31A2,1.0659875,2.248625854672861e-34
LS_2,GLIPR1,1.0658354,2.0947351822886867e-145
LS_2,XPNPEP1,1.0634952,1.3904179857414901e-91
LS_2,CFP,1.063353,2.2048565528612814e-140
LS_2,SLC50A1,1.0619719,5.5788220867166076e-101
LS_2,TAF1D,1.0614767,1.2397747513702017e-161
LS_2,EIF3F,1.061227,2.470549444505385e-282
LS_2,LRP5,1.0610868,1.0604944594924197e-18
LS_2,PTGER2,1.0608866,7.434087508879515e-65
LS_2,ENO1,1.0608585,0.0
LS_2,ANKRD26,1.0594674,3.623395831275634e-38
LS_2,AL138724.1,1.0580213,3.777466444553007e-24
LS_2,AKAP7,1.0577786,4.342247840850526e-24
LS_2,IGBP1,1.0576864,2.74871803671401e-166
LS_2,HLA-DPB1,1.0561568,3.6388375345378766e-89
LS_2,AC078883.1,1.05439,1.651476486512807e-17
LS_2,INTS6-AS1,1.0537107,7.748048202357605e-11
LS_2,SUCLG2,1.053052,3.4066718919002516e-21
LS_2,PHTF1,1.0528166,1.3368653833855568e-81
LS_2,STRAP,1.0508116,3.481819417544915e-162
LS_2,BCL11A,1.0504428,8.272519057386487e-124
LS_2,NEURL1B,1.050299,5.095651523029987e-10
LS_2,TSC22D2,1.0493693,4.586495442362578e-62
LS_2,TRAF3IP2,1.0492792,2.0136206204722723e-38
LS_2,CCDC50,1.0492175,2.5935998460257014e-16
LS_2,RIOX2,1.0482262,3.5302856790847134e-32
LS_2,SPNS1,1.0477548,2.901236054246719e-115
LS_2,TGFBRAP1,1.0475427,4.0029417719777306e-87
LS_2,BRMS1L,1.0464314,0.0006424194235922938
LS_2,TFAP4,1.0464256,2.611987139854367e-45
LS_2,IMPDH2,1.0448829,1.372737647436958e-147
LS_2,PLPP5,1.0445131,3.3120444404966624e-84
LS_2,MAML3,1.0429335,9.186599862628387e-78
LS_2,SSBP4,1.0428559,2.72569025863892e-155
LS_2,SMIM3,1.0423819,1.4789359787079441e-145
LS_2,SUPT3H,1.040988,1.7585320192921257e-41
LS_2,HIST1H2BK,1.040599,1.496370920779002e-99
LS_2,SRSF8,1.0393689,1.2899027350626886e-85
LS_2,PPFIBP1,1.0393509,8.395735478503628e-29
LS_2,ZNF507,1.0379957,1.815327683706341e-14
LS_2,RILPL2,1.0379268,1.3771308372318583e-164
LS_2,ORAI3,1.0373627,1.2519332484855725e-147
LS_2,MTHFD1L,1.0369848,1.3760624858354837e-40
LS_2,GALNT7,1.0359163,1.899412352573197e-104
LS_2,PTH2R,1.0350966,2.3200297861403477e-16
LS_2,IFITM3,1.0344622,1.2634846215402496e-130
LS_2,BGLAP,1.034003,3.383161935944861e-34
LS_2,GNPDA1,1.0339602,7.731100299409864e-40
LS_2,PRDM8,1.0337721,8.922304577801353e-31
LS_2,TCFL5,1.0327423,1.82542064408419e-11
LS_2,DNAL4,1.0317268,1.1783377227862783e-35
LS_2,SBNO1-AS1,1.0312262,3.5631524896972784e-16
LS_2,ADSL,1.0281355,2.9009299591259665e-142
LS_2,ASAP2,1.0278333,8.971437212693472e-09
LS_2,CLEC2B,1.0273044,9.686471207595416e-128
LS_2,MFHAS1,1.0272763,6.765893046740264e-14
LS_2,ARHGEF40,1.0269477,1.0453856876057062e-41
LS_2,CLN6,1.0252343,3.0459833724875626e-86
LS_2,PLAGL1,1.0250874,1.0819937123052787e-117
LS_2,ATXN1,1.0249307,9.507130334596906e-16
LS_2,CAMK1D,1.0248927,3.559133308917127e-32
LS_2,ARHGAP25,1.0227705,5.446858378772776e-103
LS_2,CD83,1.0223609,2.2062450426577623e-36
LS_2,ZNF721,1.0221001,2.0481770695925727e-29
LS_2,NEURL2,1.0217551,6.115512243455434e-05
LS_2,C1orf21,1.0214165,5.454707501046493e-40
LS_2,PRDX4,1.0212724,5.635393730446592e-87
LS_2,RMND1,1.0212687,9.97900323905745e-30
LS_2,GSN,1.0207071,1.8600169821541066e-137
LS_2,RAVER2,1.0199736,3.710906427327131e-14
LS_2,TMEM129,1.019774,1.2941979722461519e-36
LS_2,NCK2,1.0194265,2.0233909815046158e-44
LS_2,RAD23B,1.0187848,2.7478590728424845e-138
LS_2,CMTM7,1.0186936,1.9200361965774735e-134
LS_2,ABHD4,1.0183402,5.89945232277761e-50
LS_2,VEZT,1.0182334,2.571242449416763e-63
LS_2,LDHB,1.018188,7.234662901405224e-164
LS_2,MTHFD2L,1.0181826,3.303677224212701e-84
LS_2,FAM117A,1.0181473,5.079326185703095e-128
LS_2,ANP32B,1.0180311,1.5510913329539388e-195
LS_2,ERF,1.0173587,1.4618597427742388e-39
LS_2,AC118549.1,1.017325,1.6951613340384095e-64
LS_2,SPATA2,1.016658,4.362674121417907e-09
LS_2,ZNF609,1.0160544,5.9754881777959964e-89
LS_2,MGST2,1.0159487,5.171665812854241e-115
LS_2,ADGRE2,1.0148723,3.967962165765899e-102
LS_2,ZNRF1,1.0142967,6.374446285405051e-147
LS_2,SLC25A3,1.0142505,7.053497780768533e-246
LS_2,L3HYPDH,1.0140035,5.202998196383914e-26
LS_2,ZBED5-AS1,1.0134115,6.76332020408861e-16
LS_2,TACC3,1.0125707,9.240328593868488e-126
LS_2,CPNE2,1.0125043,5.0103967203300176e-67
LS_2,FHOD1,1.0122439,1.5166310656682872e-72
LS_2,AGAP2,1.012135,4.179848327298956e-30
LS_2,CELF2,1.0104115,2.0892601813740857e-162
LS_2,SARAF,1.0103742,3.641917494463103e-178
LS_2,OSM,1.0101007,9.173205104005644e-10
LS_2,TCTEX1D2,1.0100111,1.297649160487383e-19
LS_2,CFAP36,1.0096338,3.982205539443841e-63
LS_2,AAR2,1.0095569,2.62078799476578e-40
LS_2,TNS3,1.0087901,1.6124966431688872e-47
LS_2,PNPLA2,1.0073884,9.107607822040273e-164
LS_2,BZW2,1.0064266,1.1406301588946931e-141
LS_2,ZFAND1,1.0061452,1.2013645276631533e-91
LS_2,CNNM4,1.0059162,3.900839351572199e-06
LS_2,ADCY3,1.005574,1.7599982632952044e-25
LS_2,NFAM1,1.0017991,8.909826478678545e-13
LS_2,CCT8,1.0011705,3.558824920917862e-156
LS_2,NLE1,1.0010562,3.4725613442425206e-34
LS_2,ZFYVE21,1.000627,9.337578260713343e-21
LS_2,CTNND1,1.0005039,1.9215192966862438e-38
LS_20,CDC20,4.2106214,2.8631840022712883e-149
LS_20,CENPF,3.836275,1.4781333451474374e-280
LS_20,TROAP,3.7673452,1.2888400325698008e-89
LS_20,HMMR,3.7649505,5.745316523195038e-84
LS_20,MKI67,3.7033324,4.961698001603965e-231
LS_20,BIRC5,3.6512396,2.0278087553132112e-136
LS_20,PLK1,3.5821652,1.5494713528376667e-66
LS_20,PIMREG,3.5664756,1.4892579262843734e-06
LS_20,CCNB2,3.5421674,4.004493720773004e-124
LS_20,DLGAP5,3.5235078,3.723776902952593e-38
LS_20,ASPM,3.4187171,2.4645056280891915e-88
LS_20,PTTG1,3.281999,1.1874272699788515e-239
LS_20,CDKN3,3.268456,1.3142617997283598e-76
LS_20,CENPE,3.2648127,7.586744383985578e-63
LS_20,CCNB1,3.254053,1.6317002080625402e-95
LS_20,TOP2A,3.081783,1.9465539881677243e-100
LS_20,KIF20A,3.0299067,2.187460184240074e-17
LS_20,KIF4A,2.988035,2.45521085959545e-22
LS_20,CENPA,2.8878992,2.4008043814739982e-14
LS_20,TPX2,2.8278003,1.932688306659341e-113
LS_20,CEP55,2.8159227,1.6005142362936098e-16
LS_20,NEK2,2.7615094,8.636098861631844e-05
LS_20,SAPCD2,2.6011393,1.7660539059594519e-06
LS_20,GYPA,2.468092,0.0009413851456451147
LS_20,GTSE1,2.4194674,6.682528241298722e-11
LS_20,PRR11,2.4129236,8.007431258688711e-29
LS_20,UBE2C,2.4114645,1.161342124868595e-39
LS_20,DEPDC1B,2.4092462,6.243006664663082e-11
LS_20,KIF2C,2.3797116,6.405032546189292e-09
LS_20,KIF15,2.3767362,9.958397531483392e-19
LS_20,CIT,2.3753676,1.3013868296977194e-15
LS_20,CCNA2,2.337897,3.578741682318142e-19
LS_20,APOBEC3B,2.29317,3.408167417331598e-07
LS_20,FOXM1,2.2704263,1.3985538033105512e-23
LS_20,AURKB,2.257923,1.1688466214597547e-21
LS_20,CDC25B,2.2565608,1.3526083809154444e-32
LS_20,BUB1,2.2053182,4.8119298151123336e-20
LS_20,CDCA8,2.192033,1.189208766171935e-12
LS_20,KIF14,2.1807094,9.474601344198211e-08
LS_20,KNL1,2.1800585,1.2744240357528968e-18
LS_20,NUF2,2.1651258,1.264853899611357e-09
LS_20,HMGB2,2.1646113,8.725091075079468e-241
LS_20,HMGN2,2.1434922,0.0
LS_20,CDCA2,2.0996318,1.048308339562422e-05
LS_20,NCAPD2,2.0831273,6.090903023845047e-85
LS_20,HMGB3,2.0307477,4.515040516922868e-76
LS_20,KIFC1,2.0148258,5.089119329719556e-12
LS_20,NUSAP1,1.9635043,2.7103255126361223e-30
LS_20,SPAG5,1.9597857,7.078976574463965e-13
LS_20,GYPB,1.9286493,0.0006334570895756832
LS_20,SGO1,1.9130399,3.895243365793194e-06
LS_20,CDCA3,1.8819261,4.49215955900732e-06
LS_20,KIF11,1.8817301,4.683398150915797e-13
LS_20,GGH,1.8758116,7.499687338486718e-39
LS_20,CKAP2L,1.8598114,0.00037151025798714963
LS_20,MND1,1.7816653,8.093770666892594e-08
LS_20,NEFH,1.7063483,8.964816536446772e-06
LS_20,NCAPG,1.7023293,1.0965124125895805e-08
LS_20,SPDL1,1.695088,1.717484831627983e-08
LS_20,MAD2L1,1.6829518,5.736488483424611e-37
