gene,log2FC,padj
TESC-AS1,-0.9453362,1.0
AC016876.3,-2.601523,1.0
AC089983.1,-0.5784972,1.0
AL512590.3,-1.219682,1.0
TCP10L,-0.610848,1.0
Z82206.1,-2.3255594,1.0
DCST2,-1.77458,1.0
FAM241B,-1.0175551,1.0
AC068234.2,-2.5636055,1.0
LINC01433,-1.6698749,1.0
AC097713.3,-1.9557692,1.0
HM13-AS1,-1.937611,1.0
AC005154.3,-1.816121,1.0
TMPRSS5,-2.1322572,1.0
LINC01814,-0.364052,1.0
AC141586.3,-1.5426697,1.0
AL359532.1,-2.197181,1.0
PLS3,-0.6955822,1.0
AC116351.2,-0.9895879,1.0
DCAF4L1,-0.3682585,1.0
ULBP2,-1.0064945,1.0
AC004080.4,-1.4932078,1.0
IGHV7-4-1,-0.20557448,1.0
PFN2,-0.8000018,1.0
TCHH,-0.4870585,1.0
AC011509.2,-1.1364976,1.0
AC104461.1,-1.1289936,1.0
RERE-AS1,-0.55752814,1.0
AC092134.1,-0.9950478,1.0
C1QC,-1.0657166,1.0
MALL,-0.18781342,1.0
AC092118.2,-1.355634,1.0
AC010285.1,-1.0124995,1.0
AC120114.1,-1.7491865,1.0
AL353803.4,-1.3685426,1.0
AL391832.1,-1.7119598,1.0
PIWIL2,-0.37985638,1.0
C4orf47,-0.31741822,1.0
AP000439.2,-0.9071933,1.0
AL513477.2,-0.48775887,1.0
AP002336.1,-0.979842,1.0
AC020915.1,-1.7410499,1.0
AP003168.2,-0.43666252,1.0
LACTB2-AS1,-0.70346,1.0
SKOR1,-0.30335966,1.0
ZNF541,-1.4198066,1.0
U91328.2,-1.4627011,1.0
STIM2-AS1,-0.8014925,1.0
AC096734.2,-0.8600352,1.0
PRB2,-0.93942416,1.0
ZNF701,-0.09745843,1.0
RASL10B,-0.52130896,1.0
AC006237.1,-1.0574032,1.0
AC068446.2,-0.9497254,1.0
THBS4,-0.30279326,1.0
AC105429.1,-0.8720789,1.0
OXTR,-0.22381118,1.0
AC006042.4,-0.902067,1.0
AC104118.1,-0.13027477,1.0
AC079322.1,-0.6882748,1.0
SLX1B,-0.48571154,1.0
AL590096.1,-0.36315098,1.0
AC004706.3,-0.08192238,1.0
SARM1,0.105023645,1.0
AC127024.6,-0.6341554,1.0
LINC01229,-0.64290076,1.0
AC097641.2,-0.8636022,1.0
AC108727.1,-0.33277312,1.0
SLC7A2,-0.5738111,1.0
ULBP3,-0.5867003,1.0
AC100786.1,-0.60915166,1.0
AC009996.1,-0.38994026,1.0
LINC01422,-0.48322675,1.0
LINC01291,-0.47826007,1.0
AC023424.3,-0.20735356,1.0
HEXA-AS1,-0.36081767,1.0
TCF7L1,-0.48746276,1.0
TREX1,-0.8981585,1.0
AC005342.2,-0.62719727,1.0
AL592166.1,-0.30633333,1.0
AC242988.2,-0.321983,1.0
TP53I13,-0.06926895,1.0
AC004817.3,-0.5018125,1.0
IGHV4-39,0.07576416,1.0
CCDC39,-0.55103344,1.0
LINC02447,-0.83950883,1.0
CEACAM19,-0.3216185,1.0
CP,-0.37993965,1.0
AC090971.2,-0.35616782,1.0
PRC1-AS1,-0.18479273,1.0
RNFT2,-0.26009616,1.0
FO704657.1,-0.5321955,1.0
RN7SL832P,-0.5035833,1.0
AC011450.1,-0.613127,1.0
AL359198.1,-0.3859784,1.0
LINC01176,-0.09551626,1.0
AC099568.2,-0.17860574,1.0
LONRF3,0.04346161,1.0
AC083843.2,-0.30100688,1.0
MYOM1,-0.2763755,1.0
ASAP1-IT2,-0.29402408,1.0
RBM44,-0.5509407,1.0
RHBDL1,-0.474595,1.0
Z82215.1,-0.5078918,1.0
SMPD3,-0.53136396,1.0
AC007216.3,-0.4540433,1.0
AL603756.1,-0.3284554,1.0
AC174065.1,-0.24658439,1.0
MUC20,-0.41333356,1.0
LINC00476,-0.06667228,1.0
AL391650.1,-0.47689426,1.0
AL031848.2,-0.14129117,1.0
ATP6V0E2,-0.23481256,1.0
ZKSCAN2-DT,-0.06920059,1.0
IFFO1,-0.15140356,1.0
BCAT2,-0.111535445,1.0
CASC1,-0.23689505,1.0
C2CD2L,-0.13560946,1.0
SWI5,-0.1485666,1.0
LINC00685,-0.22997376,1.0
DHCR24,-0.056592852,1.0
A1BG-AS1,-0.27853993,1.0
EXOSC3,-0.046177275,1.0
USP39,-0.053574987,1.0
SLC12A4,-0.19032055,1.0
BIRC3,-0.12301358,1.0
DCUN1D3,-0.079548344,1.0
TNFRSF6B,-0.44531092,1.0
ZNF627,-0.15071367,1.0
APOM,-0.26378277,1.0
PIR,0.13733058,1.0
HOMER1,0.26441616,1.0
MED19,-0.13180606,1.0
ZNF155,-0.2016197,1.0
EPB41L5,0.36147308,1.0
GDPGP1,-0.21361251,1.0
CFAP97,-0.048021927,1.0
PAX8-AS1,-0.12197795,1.0
ARMH3,-0.11190705,1.0
COPS7A,-0.14775306,1.0
SLC13A3,0.8851984,1.0
HIST3H2BB,-0.011469717,1.0
AC006329.1,-0.08087019,1.0
FAM78B,-0.3090513,1.0
BMP8B,-0.05487662,1.0
DIPK1C,-1.0370135,1.0
AC007325.1,-1.9542456,1.0
AC006960.2,-1.8248639,1.0
AC093916.1,-1.2033818,1.0
RLN3,-1.7715542,1.0
SULT1E1,-1.5722647,1.0
XCR1,-20.132944,1.0
CASQ1,-19.646435,1.0
CDS1,-19.779438,1.0
ETV7,-19.830158,1.0
AP002954.1,-19.459839,1.0
PABPC5,-19.298012,1.0
AC012640.1,-19.264318,1.0
AL590438.1,-19.456913,1.0
AC091173.1,-19.798182,1.0
NHS,-19.643255,1.0
AC093390.1,-19.73702,1.0
AC073534.2,-19.515772,1.0
AC138207.1,-2.3814604,1.0
AC022400.1,-2.84132,1.0
U91328.3,-2.614289,1.0
C8orf48,-2.6548724,1.0
TTLL7,-0.19183758,1.0
RAI14,-0.825852,1.0
ANKRD45,-2.7863498,1.0
AC073869.5,-3.4501767,1.0
AC126544.2,-0.87010664,1.0
AC092757.2,-0.9776415,1.0
PF4,-3.396866,1.0
CYB5R2,-3.1680508,1.0
VPS37D,-3.5867808,1.0
AC245033.2,-2.1143873,1.0
C1QTNF2,-1.4452853,1.0
DEPDC1-AS1,-3.604623,1.0
AC009097.4,-1.220092,1.0
FCGBP,-1.4908166,1.0
ANKRD20A4,-0.9305782,1.0
TRERNA1,-3.4741964,1.0
PCDHB14,-2.23149,1.0
PCOLCE2,-1.6738304,1.0
AL357497.1,-3.8981776,1.0
STOML3,-3.7969017,1.0
AC008543.3,-1.5975212,1.0
GLI1,-2.3094306,1.0
AC092902.6,-0.25340456,1.0
GPR176,-0.79702955,1.0
LPAR3,-2.3047113,1.0
PPP2R2B,-2.3948138,1.0
AC092723.1,-2.7527769,1.0
DCST1-AS1,-2.3205926,1.0
IL19,-2.5418699,1.0
AL109614.1,-2.7504814,1.0
AC103760.1,-2.0670261,1.0
TPM1-AS,-1.0915262,1.0
AC245052.7,-1.7190044,1.0
AC093307.1,-2.093945,1.0
AC244472.1,-3.0241203,1.0
AC092723.4,-2.994396,1.0
CAVIN3,-0.8299153,1.0
AC243964.3,-2.885684,1.0
FAM209B,-2.9507573,1.0
AC116021.1,-3.2495973,1.0
AL136084.2,-2.0739906,1.0
CXCL6,-2.1243687,1.0
AC010319.3,-1.3040376,1.0
TRPM2-AS,-1.0452052,1.0
FFAR4,-0.9244121,1.0
PPARGC1A,-1.3506014,1.0
ODF4,-1.1763996,1.0
AC008635.1,-1.0541459,1.0
MRVI1-AS1,-1.3610343,1.0
AL133485.2,-2.636053,1.0
AL121936.1,-0.6511946,1.0
NLGN1,-1.1381559,1.0
ASCL4,-1.2005581,1.0
AC016074.2,-0.42739323,1.0
ADORA3,-1.1481632,1.0
LGALS9C,-1.6265061,1.0
PANTR1,-1.0769461,1.0
GSG1L,-1.3035938,1.0
KIRREL2,-2.311383,1.0
BFSP2,-1.297822,1.0
AL359632.1,-1.7634405,1.0
CAMSAP3,-1.0115979,1.0
AL683807.1,-0.17807819,1.0
AL136379.1,-1.675627,1.0
EDN1,-1.2006826,1.0
AC009054.2,-0.79586816,1.0
AC243829.4,-0.8338668,1.0
CADM4,-1.4258852,1.0
TRBV12-3,-0.49692175,1.0
TCAP,-0.478872,1.0
AC027601.4,-0.5233359,1.0
DIRAS3,-0.7568688,1.0
AL122035.1,-1.4601839,1.0
RND2,-1.3324742,1.0
AC010504.1,-0.9899734,1.0
LINC00987,-0.9457095,1.0
AC005332.3,-0.6978553,1.0
VSIG8,-0.15971634,1.0
MSMB,-1.3590338,1.0
AC092718.4,-0.7945598,1.0
AC005614.1,-0.31407622,1.0
FAM131B,-1.2857344,1.0
AC012645.1,-0.20526133,1.0
C9orf106,-0.9383077,1.0
MORC4,-0.54649794,1.0
PCDH12,-1.2510725,1.0
FHDC1,-0.95390165,1.0
ADRA2B,-1.123755,1.0
MIR378D2HG,-0.87746215,1.0
DACT3,-1.4584954,1.0
AC008752.2,-0.85405844,1.0
ARAP1-AS2,-1.0919056,1.0
AC068620.2,-0.6458024,1.0
AC123768.2,-1.2338629,1.0
AL355075.3,-0.5551524,1.0
AL356056.2,-0.7023115,1.0
AP002770.1,-0.5585652,1.0
RTL8B,-0.38210982,1.0
SEMA3B,-0.35711658,1.0
SMIM17,-0.6434287,1.0
DMGDH,-0.7032133,1.0
AC087533.1,-0.24138787,1.0
TGFBR3L,-1.1928436,1.0
AC034193.1,-0.35532066,1.0
AL049539.1,-0.95470643,1.0
PDE5A,-0.42602718,1.0
C1orf61,-0.5865239,1.0
AC026191.1,-0.5318473,1.0
AC091180.3,-0.80318445,1.0
NPHP3-AS1,-0.6617657,1.0
KCNIP2,-0.31420642,1.0
GPR3,-0.38882786,1.0
AC008115.3,-0.5188315,1.0
GABRR2,-0.90178907,1.0
AC022413.2,-0.5639725,1.0
AC080023.1,-0.5117312,1.0
AC145207.3,-0.5372919,1.0
ODF3L1,-0.39362612,1.0
AC068205.2,-0.14506054,1.0
ARSE,-0.51773494,1.0
NAV3,-0.13748558,1.0
CAPN14,-0.37710354,1.0
AC010531.6,-0.3564619,1.0
AC008569.2,-0.2320171,1.0
AC004466.1,-0.21057084,1.0
AC022868.2,-0.17068963,1.0
AL590822.3,-0.35096675,1.0
RND1,-0.20637788,1.0
AC093484.2,-0.057757843,1.0
RABGAP1L-DT,-0.5404625,1.0
TBC1D30,-0.6511685,1.0
AC010442.1,-0.13739814,1.0
WFIKKN1,-0.6883026,1.0
LINC02018,-0.10975635,1.0
MBNL1,0.08156174,1.0
AC007298.1,-0.5858067,1.0
GOLGA6L4,-0.2711549,1.0
DEPDC4,-0.23485866,1.0
GCNA,-0.359322,1.0
IKZF3,-0.020585539,1.0
DLEU7,-0.8541105,1.0
AC131097.3,-0.35575935,1.0
UNC5CL,-0.2505122,1.0
KLHL11,0.061275963,1.0
PIPOX,-0.45476034,1.0
LRTOMT,-0.46395227,1.0
LINC00467,-0.3632445,1.0
ZNF200,-0.08480558,1.0
NPIPB11,-0.11930416,1.0
AC069224.1,-0.18245757,1.0
AL357079.1,-0.2820632,1.0
H6PD,-0.16658854,1.0
AL049597.2,-0.19461639,1.0
SAFB,0.019908892,1.0
DIPK1A,-0.47599986,1.0
MED15,-0.059748314,1.0
YIPF1,-0.12768403,1.0
VPS45,-0.086268954,1.0
USP40,-0.21031587,1.0
OTUD3,-0.030624697,1.0
SEC14L1,-0.08904511,1.0
AGPAT3,-0.24668193,1.0
UBQLN2,-0.0041926326,1.0
PLGLB2,-0.11365598,1.0
TMEM116,-0.12947488,1.0
HMGN5,-0.17670676,1.0
KDM4A,-0.064806744,1.0
AC133552.5,-0.32097536,1.0
GALNT3,-0.13496116,1.0
AL136962.1,0.19264306,1.0
GPC4,-0.009360586,1.0
AC005808.1,0.07503088,1.0
CLDN6,0.1744726,1.0
SLC9A2,0.51684797,1.0
IGHV1-69-2,-0.27859864,1.0
CPEB1,-0.5353171,1.0
CHRDL1,-1.2089292,1.0
NCKAP1,-1.0050867,1.0
AC024270.5,-2.2670777,1.0
ATOH1,-1.1376432,1.0
AL035251.1,-20.152054,1.0
FAM83B,-19.710287,1.0
SCARA5,-2.7116451,1.0
NLRP4,-19.783686,1.0
FAM221B,-19.577112,1.0
EHF,-19.570786,1.0
NAP1L3,-0.5447192,1.0
FZD4,-1.0906754,1.0
AC068792.1,-3.397601,1.0
AL157936.1,-1.8069683,1.0
SLC46A2,-1.568634,1.0
AP006284.1,-1.1374079,1.0
LINC01819,-3.6178145,1.0
AL133453.1,-1.3878396,1.0
LINC02257,-2.5916598,1.0
AC069234.5,-4.0141983,1.0
AL118558.4,-0.83631504,1.0
AC087273.2,-2.713472,1.0
AC132938.2,-1.5927271,1.0
TFAP2A-AS1,-2.9867845,1.0
ZNF560,-2.5152986,1.0
AL035420.3,-0.6657893,1.0
CREB3L3,-1.2148829,1.0
NIM1K,-1.4913919,1.0
ZNF341-AS1,-2.7732716,1.0
SHISA7,-2.799216,1.0
AC019185.2,-2.2449467,1.0
SEPTIN4-AS1,-1.6498467,1.0
AC074138.1,-1.5661542,1.0
MAP3K9,-0.485648,1.0
ABCG2,-1.2256198,1.0
AL031283.1,-1.1345586,1.0
AC004982.1,-1.8174297,1.0
AC002091.1,-1.4068784,1.0
AC017104.6,-0.5379136,1.0
KCNJ2-AS1,-2.5072205,1.0
MNX1-AS1,-0.7794047,1.0
AC092903.2,-1.6610843,1.0
SLC6A9,-0.640579,1.0
BATF2,-1.1757439,1.0
MAP3K13,-0.3474025,1.0
AL133520.1,-1.6905507,1.0
AC005046.1,-1.8019524,1.0
AF230666.1,-0.6981388,1.0
CRABP2,-1.7363377,1.0
AC010536.1,-1.3070481,1.0
SLC12A5-AS1,-0.6757806,1.0
AC007383.3,-0.61071616,1.0
AC087482.1,-0.7388495,1.0
HOXC6,-1.1575314,1.0
AC092119.2,-2.0396163,1.0
FAM228A,-1.3072674,1.0
AL137002.2,-1.509493,1.0
FGFR4,-0.78594464,1.0
LRIG2-DT,-1.8062038,1.0
GPNMB,-0.9640912,1.0
MIR194-2HG,-0.45671275,1.0
AC005840.2,-1.4061126,1.0
ZBTB4,-0.16630934,1.0
PDCD1,-1.8559647,1.0
JSRP1,-0.8670643,1.0
AC093425.1,-0.8746663,1.0
AC009802.1,-1.1504273,1.0
AC015908.2,-1.7700318,1.0
TLE6,-1.0027696,1.0
AC021752.1,-0.78642094,1.0
FGF7,-0.56588334,1.0
AP003419.2,-1.1631117,1.0
SLC38A4,-1.4436975,1.0
AL121672.3,-0.1944977,1.0
AC018755.4,-0.74179226,1.0
C14orf178,-1.172223,1.0
RHOXF1,-1.6583158,1.0
SNHG22,-0.32300612,1.0
SLC23A3,-0.5566531,1.0
AC004241.3,-0.96091825,1.0
AC016831.7,-0.010800338,1.0
AL136531.1,-1.1213286,1.0
EML5,-0.26921436,1.0
STRC,-0.9505828,1.0
MDH1B,-0.54287535,1.0
NSUN7,-0.25927916,1.0
RFPL4AL1,-1.5156456,1.0
ADRM1,0.073290125,1.0
AP001033.3,-0.82988787,1.0
SLIT1,-0.613348,1.0
MYORG,-1.0372453,1.0
AC067930.4,-0.8076975,1.0
FAM166B,-1.0473311,1.0
CLCN2,-0.37253806,1.0
POPDC2,-0.5346471,1.0
NPB,-1.1956259,1.0
LRRC39,-0.9680752,1.0
AL049780.2,-0.20074253,1.0
NTN5,-0.7245097,1.0
AC079630.1,-1.0108792,1.0
AC244502.3,-0.8908024,1.0
SLC35G1,-0.95856917,1.0
AC068413.1,-0.7915503,1.0
ZNF252P-AS1,-0.1376568,1.0
PLLP,-0.5210833,1.0
AL031432.3,-0.60196304,1.0
DNMBP-AS1,-0.41636518,1.0
DLX2,-0.29133883,1.0
LRRC17,-0.54236275,1.0
AC051619.6,-0.5306933,1.0
STPG2,-0.16589323,1.0
BCDIN3D-AS1,-0.3889012,1.0
GALNT5,-0.35153303,1.0
S1PR2,-0.53292704,1.0
CCDC103,-0.16105457,1.0
AL035587.1,-0.19080396,1.0
SIT1,-0.39126545,1.0
HEXD-IT1,-0.10965656,1.0
LINC02019,-0.23143165,1.0
SORCS1,-0.28600815,1.0
PITRM1-AS1,0.039818186,1.0
WDCP,-0.092908226,1.0
ENO1-AS1,-0.44953394,1.0
ZNF846,-0.11871303,1.0
AC095057.3,-0.2264448,1.0
COLQ,-0.4204908,1.0
MAP3K14-AS1,0.01599766,1.0
AP002813.1,-0.6242048,1.0
HDAC11-AS1,-0.39207476,1.0
SAMD14,-0.2641369,1.0
RHEBL1,-0.19568057,1.0
SLC35F6,-0.17011747,1.0
AL049557.1,-0.11609474,1.0
Z83847.1,-0.30912226,1.0
AC099063.4,-0.35855925,1.0
FEZ2,-0.06477821,1.0
PTOV1-AS1,-0.35518092,1.0
CTSK,-0.51000166,1.0
SERINC3,0.035638306,1.0
IFNAR1,-0.0852904,1.0
MKLN1-AS,-0.17114273,1.0
HCFC2,-0.094081916,1.0
RNF139-AS1,0.047149926,1.0
EXOG,-0.14595914,1.0
C17orf100,-0.13219228,1.0
UTP11,-0.10512361,1.0
GRPEL2,-0.10606422,1.0
SNAPC4,-0.22758372,1.0
LYRM9,-0.1548068,1.0
AC048341.1,-0.13433047,1.0
UAP1,0.09495119,1.0
PCSK4,-0.24880368,1.0
WDR6,-0.08492378,1.0
CEP250,-0.107535124,1.0
AZI2,-0.07217772,1.0
LIPE-AS1,-0.266637,1.0
EPB42,0.80375487,1.0
PDZK1,0.081738874,1.0
EGLN3,-0.15213586,1.0
AL161665.2,-0.47172695,1.0
FGFR2,-0.534494,1.0
SCGB3A2,-1.1050955,1.0
CT45A5,-2.736338,1.0
LINC01356,-1.6317405,1.0
IFNL1,-19.66803,1.0
MINDY4B,-19.993805,1.0
CNTN5,-20.063332,1.0
PERM1,-20.119379,1.0
PROZ,-20.227356,1.0
GPR83,-20.381956,1.0
AP002761.1,-1.2549193,1.0
AC093866.1,-3.2420774,1.0
AC009486.2,-1.2140741,1.0
SLAMF1,-0.37382805,1.0
LARGE2,-1.2256935,1.0
AL157912.1,-2.167571,1.0
LINC02725,-2.4149675,1.0
SLC45A1,-3.8094604,1.0
FBXO16,-0.9029272,1.0
LINC01857,-2.466878,1.0
AC016717.2,-3.8791304,1.0
TTC22,-4.1889052,1.0
GPC3,-4.9245815,1.0
AC012615.5,-4.3047357,1.0
CEP126,-1.8224037,1.0
AC008759.3,-2.7872722,1.0
NUPR1,-2.006663,1.0
GABRA4,-1.090026,1.0
SDC3,-1.6394366,1.0
AC132872.3,-0.7027748,1.0
HHLA2,-1.1634656,1.0
Z95115.1,-0.30594012,1.0
LINC01127,-2.4629936,1.0
AL136172.1,-0.8737176,1.0
AC020661.1,-1.791899,1.0
USP12-AS2,-1.2789419,1.0
FGF9,-1.209427,1.0
SCAT2,-1.3435692,1.0
AC005899.6,-1.2419132,1.0
AC010422.4,-1.9480242,1.0
CCDC187,-0.57843536,1.0
RTN4RL1,-0.7247617,1.0
AL158151.3,-1.5035384,1.0
PLAT,-0.79503053,1.0
CCDC74A,-0.603342,1.0
AP002907.1,-0.74391997,1.0
AL133153.2,-0.6871168,1.0
IGHV3-72,-0.5714974,1.0
AC084871.1,-1.237914,1.0
AL033527.3,-0.23241878,1.0
LYPD1,-1.3447222,1.0
TMPRSS13,-1.2954623,1.0
CATSPERE,-0.1237942,1.0
OBSCN-AS1,-0.63575786,1.0
AL596244.1,-0.68945503,1.0
SV2C,-1.198175,1.0
PLAC1,-1.0897557,1.0
AC073834.1,-0.82184,1.0
PTPRH,-0.5278683,1.0
AC079414.3,-0.46861705,1.0
AC092651.3,-0.5557099,1.0
LRRC2,-0.5307672,1.0
EPB41L4A,-0.45561418,1.0
WFDC3,-1.2571702,1.0
ALG1L,-0.9970242,1.0
NOTCH3,-0.46152818,1.0
AC006033.2,-0.45223376,1.0
C1S,-0.74966043,1.0
FAM171A2,-0.063562244,1.0
AL391335.1,-0.56452525,1.0
AL121992.1,-0.10993565,1.0
DAPK1-IT1,-0.79293865,1.0
AC007608.3,-0.24312058,1.0
AL096678.1,-0.5788382,1.0
RFX5,-0.07779077,1.0
ANKRD23,-0.34032038,1.0
CROT,-0.12830669,1.0
SLC39A14,-0.017430075,1.0
LERFS,-0.6104473,1.0
LINC02158,-0.40751332,1.0
TEF,-0.29466873,1.0
AL158212.2,-0.5649747,1.0
OXSM,-0.20779754,1.0
FBXO48,-0.14427432,1.0
GPR84,-0.41495484,1.0
AC012020.1,0.011013766,1.0
PRR22,-0.44726482,1.0
WDR97,-0.49995893,1.0
AL732509.1,-0.28485715,1.0
MKNK1,-0.15009539,1.0
AP000692.2,-0.24802482,1.0
AL162253.2,-0.4239209,1.0
OBI1-AS1,-0.24780242,1.0
CDCP1,-0.17718388,1.0
ITGA2,-0.13507205,1.0
CENPO,0.011011102,1.0
SET,-0.101138316,1.0
AL022328.3,-0.46575758,1.0
DAPL1,-0.4776002,1.0
AC005332.4,-0.0915099,1.0
AL451085.2,-0.12816335,1.0
ZNF513,-0.24829774,1.0
SLC4A8,-0.15416667,1.0
PDP2,0.040708844,1.0
SLC25A51,-0.112891786,1.0
AL035071.1,-0.35404098,1.0
CCZ1,-0.21882844,1.0
KMT5A,-0.23156261,1.0
HHEX,0.0043791523,1.0
FOXO4,-0.13427138,1.0
RAD51,0.18040498,1.0
EXOC6B,0.15742466,1.0
FBXO43,0.42105255,1.0
WIPI1,0.12640236,1.0
BRF2,-0.20072752,1.0
TRIM36,-0.018375559,1.0
NOP14-AS1,-0.17957062,1.0
ADAMTS9,-0.035860725,1.0
CMTM5,0.057944704,1.0
BHLHE22,0.019071197,1.0
NUAK1,-0.13972428,1.0
ITLN1,-0.22178577,1.0
LINC02609,-0.2712204,1.0
AP003498.2,-0.37776843,1.0
PSAT1,-0.4024948,1.0
RBP7,-0.32840577,1.0
DCLK2,-0.2548052,1.0
RELN,-1.0795494,1.0
LINC01224,-0.55387664,1.0
LINC00508,-1.0422345,1.0
LRP1B,-2.4882104,1.0
AC004593.2,-2.7562346,1.0
RORB-AS1,-1.8479143,1.0
GLI2,-1.2021698,1.0
NUDT11,-2.748847,1.0
AC084816.1,-20.186571,1.0
KCNJ8,-19.608475,1.0
AC020655.1,-2.264004,1.0
SIGLECL1,-3.5021348,1.0
IGHV3-43,-1.7791411,1.0
DNAH3,-3.668569,1.0
HOXA-AS2,-1.0557712,1.0
DMRTA1,-2.1211398,1.0
LINC00677,-2.2336254,1.0
AL357033.4,-3.9413176,1.0
GUCY2C,-4.186717,1.0
AL356414.1,-4.472334,1.0
RPGRIP1,-2.084192,1.0
AP000786.1,-0.7474114,1.0
CPNE8-AS1,-1.4051708,1.0
C2orf72,-3.0386612,1.0
AC073115.2,-1.2512896,1.0
VMO1,-2.114556,1.0
PLBD1-AS1,-1.0263422,1.0
PPP1R9A,-0.6228112,1.0
AC000085.1,-3.167951,1.0
MORC1,-1.3130802,1.0
AL096677.1,-1.138092,1.0
ADGB,-2.0387545,1.0
AL117327.1,-1.1224976,1.0
KCNJ1,-1.6761732,1.0
ANKRD31,-0.41815645,1.0
Z98257.1,-2.0428174,1.0
AC009275.1,-0.4113146,1.0
SAGE1,-2.3923454,1.0
AC021683.2,-1.2535267,1.0
LINC02642,-1.4189991,1.0
AC124944.3,-0.7982565,1.0
AL049840.3,-1.0009762,1.0
FAM160A1,-1.5590019,1.0
SHISA4,-1.9681246,1.0
LINC01366,-0.56832075,1.0
AC002470.1,-2.1508918,1.0
AL022238.3,-0.40710655,1.0
SCML1,-0.7747988,1.0
AC007950.2,-0.84160286,1.0
AC012555.1,-1.8600875,1.0
CYP2C18,-2.1561365,1.0
RUFY4,-0.84428996,1.0
AP001981.2,-1.4622504,1.0
GPR82,-0.37929398,1.0
AL645940.1,-1.6292958,1.0
PRR29-AS1,-0.9284675,1.0
AL049552.1,-1.2731903,1.0
AL023882.1,-1.5372664,1.0
TCF15,-1.6785934,1.0
AC087645.2,-1.1543303,1.0
FAM222A,-0.35246813,1.0
RFPL3S,-0.81018245,1.0
AC009152.3,-1.1172423,1.0
TGFB2,-0.7961976,1.0
RBM15-AS1,-0.7566267,1.0
AL354977.2,-1.0799812,1.0
AC023906.5,-0.7804223,1.0
AC090018.2,-1.3493223,1.0
KLRF1,-0.7459674,1.0
VPS33B-DT,-0.7461247,1.0
CORT,-1.3453757,1.0
AC129492.1,-0.7778124,1.0
AC147651.1,-0.6631382,1.0
ZNF197-AS1,-1.008673,1.0
RGS16,-0.28483704,1.0
SPATC1,-0.9413172,1.0
LYG1,-0.87665737,1.0
AL024498.1,-0.47096524,1.0
SMC1B,-0.6496471,1.0
MMP7,-0.18459715,1.0
AP001885.3,-0.8644126,1.0
CD81-AS1,-0.42032436,1.0
PRR19,-0.6243249,1.0
AL355816.2,-0.6172625,1.0
DDIT4L,-0.66986394,1.0
ASIC3,-0.9975346,1.0
AL031123.1,-0.67763686,1.0
LINC02285,-0.28381267,1.0
SPATA21,-0.5088936,1.0
AL133551.1,-0.4607411,1.0
AC103706.1,-0.7051306,1.0
AP000704.1,-0.40738323,1.0
WBP2NL,-0.60496616,1.0
LDHD,-0.6245745,1.0
AC009283.1,-0.1968937,1.0
AL592148.3,-0.56017643,1.0
DDIAS,-0.016268056,1.0
EGF,-0.28559712,1.0
DAPK2,-0.43319297,1.0
CCDC96,-0.96422744,1.0
CC2D1B,-0.20416403,1.0
CHADL,-0.47592366,1.0
AC040169.1,-0.48524824,1.0
PROC,-0.49614,1.0
AF129075.2,-0.3803937,1.0
KCNAB3,-0.25587752,1.0
UCHL3,-0.09410169,1.0
LRRC56,-0.6484388,1.0
HPS6,-0.13081396,1.0
THEM6,-0.13921562,1.0
PPP6R2,-0.10006822,1.0
GGA2,-0.14022389,1.0
AC005540.1,-0.3781308,1.0
KCTD21,-0.4592746,1.0
ETV2,-0.27855134,1.0
ARMC2,-0.13891798,1.0
ARV1,-0.1141342,1.0
ECSIT,-0.14847852,1.0
UQCRHL,-0.27393362,1.0
METTL6,-0.05728509,1.0
LINC01150,-0.2684869,1.0
SLC16A13,-0.36488622,1.0
PSMG3-AS1,-0.19604327,1.0
CTHRC1,-0.36593142,1.0
AC010642.2,-0.27368143,1.0
PDK3,0.033950306,1.0
GALNT4,-0.08569934,1.0
LEMD2,-0.06431429,1.0
GKAP1,-0.09250555,1.0
ELANE,-0.124676414,1.0
CCDC149,-0.12005669,1.0
LIMD1-AS1,-0.36862502,1.0
AC091057.3,-0.39915797,1.0
HIST1H2BH,-0.061461437,1.0
MMD,-0.19779441,1.0
AC009403.1,-0.16468607,1.0
TFAP2A-AS2,-0.054189947,1.0
AZIN2,0.03742436,1.0
AC100834.2,-0.51101255,1.0
LINGO2,-0.87909406,1.0
AC034195.1,-1.7258595,1.0
MPDZ,-2.7739882,1.0
LRIT3,-20.205366,1.0
IDO2,-20.078735,1.0
MYBPC1,-20.1696,1.0
SHISA8,-3.368133,1.0
FLRT3,-2.1295488,1.0
PNMA5,-3.6329205,1.0
TLDC2,-1.7483271,1.0
AC130371.2,-1.1123912,1.0
MSX2,-2.0271664,1.0
TAT-AS1,-4.2220035,1.0
TMEM236,-0.892531,1.0
PRAC2,-1.3652602,1.0
AC103996.2,-2.095697,1.0
AC004948.1,-2.5749495,1.0
AC131009.2,-1.8300335,1.0
AL158175.1,-1.0068812,1.0
MPP2,-0.66799736,1.0
AC092723.5,-0.8449651,1.0
AC069547.2,-2.058006,1.0
AC135782.1,-0.58635545,1.0
ELOVL3,-2.2671566,1.0
AC109446.3,-1.8535095,1.0
GOLGA6L7,-0.8674266,1.0
NRIR,-1.3925736,1.0
OTX1,-2.3762593,1.0
TNFSF15,-1.2482396,1.0
NPIPB6,-1.1968722,1.0
KRT7,-1.3570528,1.0
AC104590.1,-0.5524862,1.0
