sample,gene,log2cpm,label,group
TARGET.20.PAXEES.09A,CD96,6.494625279206892,CD96,lead
TARGET.21.PANVPB.09A,CD96,5.939232970501673,CD96,lead
TARGET.20.PAUVMN.09A,CD96,9.113736985787448,CD96,lead
TARGET.20.PATPAC.09A,CD96,6.455383833213411,CD96,lead
TARGET.20.PAVMPA.09A,CD96,2.290317239598307,CD96,lead
TARGET.20.PAWGCN.09A,CD96,7.8675828184756655,CD96,lead
TARGET.20.PAUEAN.09A,CD96,7.7825963482624925,CD96,lead
TARGET.21.PARHRS.09A,CD96,7.397462640570235,CD96,lead
TARGET.20.PAVWVT.09A,CD96,8.588844307160237,CD96,lead
TARGET.20.PAVJXG.09A,CD96,0.6989125496597431,CD96,lead
TARGET.20.PAVKBW.09A,CD96,4.894865398606284,CD96,lead
TARGET.20.PAXIAZ.09A,CD96,1.6674556681956183,CD96,lead
TARGET.20.PASBPK.09A,CD96,2.9485641921046604,CD96,lead
TARGET.20.PAWUMM.09A,CD96,1.1744149971225653,CD96,lead
TARGET.20.PATDHA.09A,CD96,2.869288346789234,CD96,lead
TARGET.20.PAVHTL.09A,CD96,1.8448058781094965,CD96,lead
TARGET.20.PAUZAM.09A,CD96,1.1201081076655497,CD96,lead
TARGET.20.PAXHWI.09A,CD96,2.465530881463654,CD96,lead
TARGET.20.PAUUHV.09A,CD96,1.4098357664194674,CD96,lead
TARGET.20.PAUTKL.09A,CD96,7.356231951531066,CD96,lead
TARGET.20.PAXBLX.09A,CD96,4.940304066921309,CD96,lead
TARGET.20.PAWYTW.09A,CD96,5.88200367382231,CD96,lead
TARGET.20.PAWLAJ.09A,CD96,4.580564006894512,CD96,lead
TARGET.20.PAUVYC.09A,CD96,7.416634465129582,CD96,lead
TARGET.20.PARFVC.09A,CD96,6.27419580847378,CD96,lead
TARGET.20.PASZLJ.09A,CD96,0.6337535033656312,CD96,lead
TARGET.20.PAXDVZ.09A,CD96,1.5390151254046456,CD96,lead
TARGET.20.PAWDEG.09A,CD96,3.196724389413266,CD96,lead
TARGET.20.PAVALK.09A,CD96,2.350413566677223,CD96,lead
TARGET.20.PAVZYI.09A,CD96,2.352238283044148,CD96,lead
TARGET.20.PAXKTY.09A,CD96,5.937097731407269,CD96,lead
TARGET.20.PAUUKK.09A,CD96,2.7194703229360866,CD96,lead
TARGET.20.PAUFUB.09A,CD96,7.197370998092439,CD96,lead
TARGET.20.PAUMUZ.09A,CD96,2.8110899100568516,CD96,lead
TARGET.20.PAXLXI.09A,CD96,5.958514550884888,CD96,lead
TARGET.20.PARTYK.09A,CD96,4.093731529182277,CD96,lead
TARGET.20.PANZXI.09A,CD96,8.060213528743555,CD96,lead
TARGET.20.PANVGE.09A,CD96,5.210491824633408,CD96,lead
TARGET.20.PAUZMH.09A,CD96,2.664865952402387,CD96,lead
TARGET.20.PAWKRF.09A,CD96,8.376516365746689,CD96,lead
TARGET.20.PAWUTL.09A,CD96,1.7234879664810725,CD96,lead
TARGET.20.PAVYYR.09A,CD96,2.3361588072420463,CD96,lead
TARGET.20.PAKKBK.09A,CD96,7.181381254918528,CD96,lead
TARGET.20.PAVBNV.09A,CD96,6.31445151182034,CD96,lead
TARGET.20.PAVDPF.09A,CD96,7.501160869224147,CD96,lead
TARGET.20.PARHJV.09A,CD96,2.3790269311376284,CD96,lead
TARGET.20.PAVZEC.09A,CD96,3.9716956746623127,CD96,lead
TARGET.20.PAUHFI.09A,CD96,3.874626749058678,CD96,lead
TARGET.20.PAUMAD.09A,CD96,2.550943143477493,CD96,lead
TARGET.20.PAXGVH.09A,CD96,7.39775610633628,CD96,lead
TARGET.20.PAVIYS.09A,CD96,4.928049256570494,CD96,lead
TARGET.20.PAVXME.09A,CD96,6.249696670536143,CD96,lead
TARGET.20.PAVRTN.09A,CD96,7.739597854601058,CD96,lead
TARGET.20.PAUVAT.09A,CD96,6.768970332971626,CD96,lead
TARGET.20.PAWACC.09A,CD96,3.0595470672192904,CD96,lead
TARGET.20.PAVWXI.09A,CD96,2.3410190300253166,CD96,lead
TARGET.20.PAXMPG.09A,CD96,1.3509994348384098,CD96,lead
TARGET.20.PAVUZN.09A,CD96,2.1685200272178267,CD96,lead
TARGET.20.PAUWNT.09A,CD96,7.953050035928217,CD96,lead
TARGET.20.PASIEP.09A,CD96,8.504791037032188,CD96,lead
TARGET.20.PAVDVV.09A,CD96,3.862545794806053,CD96,lead
TARGET.20.PATDDA.09A,CD96,6.701578471124775,CD96,lead
TARGET.20.PAUULL.09A,CD96,3.1299806095300715,CD96,lead
TARGET.20.PAXIDA.09A,CD96,2.825824453756558,CD96,lead
TARGET.20.PAWKPU.09A,CD96,7.419241905404939,CD96,lead
TARGET.20.PAXKES.09A,CD96,4.693734008756559,CD96,lead
TARGET.20.PAVFPR.09A,CD96,7.17757431885492,CD96,lead
TARGET.20.PAVPVK.09A,CD96,2.162029446804157,CD96,lead
TARGET.20.PAXMNG.09A,CD96,2.411272939181518,CD96,lead
TARGET.20.PAXKXS.09A,CD96,3.4093078705100455,CD96,lead
TARGET.20.PAVKJV.09A,CD96,7.112098026025411,CD96,lead
TARGET.20.PAULCA.09A,CD96,5.934832933341917,CD96,lead
TARGET.20.PAXLFG.09A,CD96,6.7193652932792745,CD96,lead
TARGET.20.PASEGC.09A,CD96,1.9243736017263235,CD96,lead
TARGET.20.PAUPXH.09A,CD96,7.20256496942554,CD96,lead
TARGET.20.PAUTDY.09A,CD96,7.306599687211716,CD96,lead
TARGET.20.PAWTSD.09A,CD96,1.0422359947193518,CD96,lead
TARGET.20.PAVUVI.09A,CD96,2.7677616712705553,CD96,lead
TARGET.20.PASAFM.09A,CD96,8.701425914986192,CD96,lead
TARGET.20.PASFHK.09A,CD96,5.297802711031223,CD96,lead
TARGET.20.PAVLWY.09A,CD96,3.1624046973608855,CD96,lead
TARGET.20.PAVCNU.09A,CD96,6.376997851379885,CD96,lead
TARGET.20.PAVHUF.09A,CD96,7.442428485620547,CD96,lead
TARGET.20.PARLVL.09A,CD96,2.505855296545296,CD96,lead
TARGET.20.PAUSBP.09A,CD96,3.4560086058345907,CD96,lead
TARGET.20.PAWTPD.09A,CD96,1.5782882655256896,CD96,lead
TARGET.20.PAVJVS.09A,CD96,7.362136881174512,CD96,lead
TARGET.20.PATJVL.09A,CD9,6.263501204782318,CD9,lead
TARGET.20.PAWWEE.09A,CD9,4.4744118399707125,CD9,lead
TARGET.20.PARCEV.09A,CD9,5.5510044534562795,CD9,lead
TARGET.20.PASCCS.09A,CD9,4.119016809345962,CD9,lead
TARGET.20.PAEIKD.09A,CD9,7.36657533986671,CD9,lead
TARGET.20.PAWNBB.09A,CD9,3.0019027235103533,CD9,lead
TARGET.20.PARTYV.09A,CD9,1.7097202762696018,CD9,lead
TARGET.20.PAVAGA.09A,CD9,3.303708592062307,CD9,lead
TARGET.20.PAWJGZ.09A,CD9,5.182710594479676,CD9,lead
TARGET.20.PARERV.09A,CD9,3.7960075117889738,CD9,lead
TARGET.20.PAUYIB.09A,CD9,2.2658319359367836,CD9,lead
TARGET.20.PAUZJJ.09A,CD9,1.3117189658500452,CD9,lead
TARGET.20.PAVHFP.09A,CD9,1.5776102488641084,CD9,lead
TARGET.20.PANTRL.09A,CD9,5.835321186830669,CD9,lead
TARGET.20.PAURYA.09A,CD9,6.240130325963952,CD9,lead
TARGET.20.PASBHI.09A,CD9,2.0599920836980665,CD9,lead
TARGET.20.PAWVVR.09A,CD9,3.125204082127174,CD9,lead
TARGET.20.PAWZWN.09A,CD9,1.2781213384656749,CD9,lead
TARGET.20.PASVYL.09A,CD9,3.4209962945574723,CD9,lead
TARGET.20.PARJCR.09A,CD9,7.525514562920602,CD9,lead
TARGET.20.PATAPC.09A,CD9,5.339107653609109,CD9,lead
TARGET.20.PAVNVF.09A,CD9,0.7637832673515859,CD9,lead
TARGET.20.PAXAAA.09A,CD9,3.2346038105407513,CD9,lead
TARGET.20.PAXDSN.09A,CD9,6.263071373438239,CD9,lead
TARGET.20.PASSPT.09A,CD9,5.177806068642868,CD9,lead
TARGET.20.PAVACZ.09A,CD9,4.814107346948158,CD9,lead
TARGET.20.PAWGTG.09A,CD9,4.672918354304805,CD9,lead
TARGET.20.PASGGK.09A,CD9,5.867357239440325,CD9,lead
TARGET.20.PANGJY.09A,CD9,6.664195188935245,CD9,lead
TARGET.20.PAXLHS.09A,CD9,4.4891467707254575,CD9,lead
TARGET.20.PAXETC.09A,CD9,6.142631676575317,CD9,lead
TARGET.20.PARMZF.09A,CD9,8.438223790527934,CD9,lead
TARGET.20.PASBPW.09A,CD9,2.748167096936428,CD9,lead
TARGET.20.PAVZNG.09A,CD9,4.9507117883394525,CD9,lead
TARGET.20.PAVPMJ.09A,CD9,2.78687815562632,CD9,lead
TARGET.20.PAWSKR.09A,CD9,5.787181170575046,CD9,lead
TARGET.20.PAULWG.09A,CD9,3.5493583885070015,CD9,lead
TARGET.20.PAWNGI.09A,CD9,3.2512596402892013,CD9,lead
TARGET.20.PAVTRU.09A,CD9,3.0562679917051216,CD9,lead
TARGET.21.PATISD.09A,CD9,5.38107491468045,CD9,lead
TARGET.20.PAWTWW.09A,CD9,3.84234800137207,CD9,lead
TARGET.20.PAVSIZ.09A,CD9,3.537185557601106,CD9,lead
TARGET.20.PARUWX.09A,CD9,6.623547519974986,CD9,lead
TARGET.21.PAMYMA.09A,CD9,3.629821475324828,CD9,lead
TARGET.20.PAWFBA.09A,CD9,2.462205961713065,CD9,lead
TARGET.20.PARDDA.09A,CD9,0.3515494166830042,CD9,lead
TARGET.20.PABLDZ.09A,CD9,3.655225884182344,CD9,lead
TARGET.20.PARENB.09A,CD9,2.887464922559872,CD9,lead
TARGET.20.PARXZP.09A,CD9,5.236308093388075,CD9,lead
TARGET.20.PAUSMT.09A,CD9,4.925828878449744,CD9,lead
TARGET.20.PAXJNP.09A,CD9,1.1387500617717177,CD9,lead
TARGET.20.PAULIY.09A,CD9,2.831625829969422,CD9,lead
TARGET.20.PAUVSU.09A,CD9,6.923209120899892,CD9,lead
TARGET.20.PANVBP.09A,CD9,0.9606713626919235,CD9,lead
TARGET.20.PAWRNZ.09A,CD9,4.187875548947788,CD9,lead
TARGET.20.PARBIU.09A,CD9,3.996341798175147,CD9,lead
TARGET.20.PAEAFC.09A,CD9,4.37275251483044,CD9,lead
TARGET.20.PAWVNC.09A,CD9,3.9997301096482,CD9,lead
TARGET.20.PAUWEW.09A,CD9,6.158497387742531,CD9,lead
TARGET.20.PAWYEK.09A,CD9,6.661059833305237,CD9,lead
TARGET.20.PAXMPW.09A,CD9,2.471774589656172,CD9,lead
TARGET.20.PAUVWF.09A,CD9,6.271640858868157,CD9,lead
TARGET.20.PAXGPE.09A,CD9,2.368925264607156,CD9,lead
TARGET.20.PAWDTX.09A,CD9,3.2122839884920795,CD9,lead
TARGET.20.PAVUAP.09A,CD9,7.124099032435164,CD9,lead
TARGET.20.PAXKAL.09A,CD9,2.888550810566257,CD9,lead
TARGET.20.PAVDBD.09A,CD9,6.61671550334699,CD9,lead
TARGET.20.PAUSZL.09A,CD9,5.771500918932361,CD9,lead
TARGET.20.PAVPJM.09A,CD9,6.495913744916729,CD9,lead
TARGET.20.PAVKEX.09A,CD9,3.709942870908288,CD9,lead
TARGET.20.PARYEB.09A,CD9,5.926659256948622,CD9,lead
TARGET.20.PAWXSL.09A,CD9,1.999905575271408,CD9,lead
TARGET.20.PAWVCG.09A,CD9,6.720159623089291,CD9,lead
TARGET.20.PAVTWM.09A,CD9,4.443665968860058,CD9,lead
TARGET.20.PAVHWT.09A,CD9,3.0855054780595497,CD9,lead
TARGET.20.PARUUB.09A,CD9,2.431725689415322,CD9,lead
TARGET.20.PAURPD.09A,CD9,5.708811593811781,CD9,lead
TARGET.20.PARUNX.09A,CD9,5.15698885099674,CD9,lead
TARGET.20.PASDGX.09A,CD9,6.452748179519427,CD9,lead
TARGET.20.PAVDZK.09A,CD9,1.134286066506052,CD9,lead
TARGET.20.PANUTB.09A,CD9,7.281288158096972,CD9,lead
TARGET.20.PAXMKU.09A,CD9,3.757567311868812,CD9,lead
TARGET.20.PAERAH.09A,CD9,3.3603001837904305,CD9,lead
TARGET.20.PAUDNA.09A,CD9,6.542178741401735,CD9,lead
TARGET.20.PAVMED.09A,CD9,4.968218241912786,CD9,lead
TARGET.20.PANTIV.09A,CD9,6.955109469843285,CD9,lead
TARGET.20.PAWVGN.09A,CD9,5.062607166618788,CD9,lead
TARGET.20.PAWKUR.09A,CD9,5.172640975249475,CD9,lead
TARGET.20.PAWPMA.09A,CD9,3.4947923073725984,CD9,lead
TARGET.20.PAVGXF.09A,CD9,6.1061857970492746,CD9,lead
TARGET.20.PAXKKE.09A,CD9,6.133999607254198,CD9,lead
TARGET.20.PARHVK.09A,CD9,6.774575753474228,CD9,lead
TARGET.20.PAVFYL.09A,CD9,3.779975984406089,CD9,lead
TARGET.21.PANZLR.09A,CD9,5.921933402943346,CD9,lead
TARGET.20.PAWIHN.09A,CD9,1.8118104325364937,CD9,lead
TARGET.20.PAWSWR.09A,CD9,0.6346294335654112,CD9,lead
TARGET.20.PAXMLN.09A,CD9,6.356951180829986,CD9,lead
TARGET.20.PAWJPN.09A,CD9,4.669340550871491,CD9,lead
TARGET.20.PAVVAB.09A,CD9,6.7738127241580885,CD9,lead
TARGET.20.PAWHJI.09A,CD9,5.644943114219063,CD9,lead
TARGET.20.PAVXUR.09A,CD9,5.63951926451547,CD9,lead
TARGET.20.PAVUHF.09A,CD9,4.055570217649836,CD9,lead
TARGET.20.PANLIZ.09A,CD9,5.675571611246041,CD9,lead
TARGET.20.PAVHXU.09A,CD9,4.2427994715441155,CD9,lead
TARGET.20.PAXBSE.09A,CD9,1.2968407497800103,CD9,lead
TARGET.20.PARBXE.09A,CD9,5.772473120951292,CD9,lead
TARGET.20.PAWUWJ.09A,CD9,0.9851460925844496,CD9,lead
TARGET.20.PAVDHJ.09A,CD9,4.3219100003537285,CD9,lead
TARGET.20.PANINI.09A,CD9,0.6920549496260578,CD9,lead
TARGET.20.PATMXW.09A,CD9,6.067889597085609,CD9,lead
TARGET.20.PAXCZX.09A,CD9,3.388133304501588,CD9,lead
TARGET.20.PAXCVR.09A,CD9,4.366063008413292,CD9,lead
TARGET.20.PAVDBK.09A,CD9,5.306099524002043,CD9,lead
TARGET.20.PAUJCF.09A,CD9,7.17410579308525,CD9,lead
TARGET.20.PAXGIX.09A,CD9,3.716826681612491,CD9,lead
TARGET.20.PASIZX.09A,CD9,5.3237316905284064,CD9,lead
TARGET.20.PAWLEB.09A,CD9,6.103154950742337,CD9,lead
TARGET.20.PAVNIX.09A,CD9,2.3634051376427014,CD9,lead
TARGET.20.PAWWLI.09A,CD9,4.171108264366902,CD9,lead
TARGET.20.PAVULK.09A,CD9,2.8178339706008195,CD9,lead
TARGET.20.PAWIXW.09A,CD9,1.675225586827588,CD9,lead
TARGET.20.PAXIFA.09A,CD9,4.919533360665903,CD9,lead
TARGET.20.PAUMTZ.09A,CD9,5.26926350582136,CD9,lead
TARGET.20.PAXDBF.09A,CD9,5.108405306900979,CD9,lead
TARGET.20.PAVKVT.09A,CD9,3.5822674914164465,CD9,lead
TARGET.20.PANFMG.09A,CD9,6.6449160997153305,CD9,lead
TARGET.20.PARZUU.09A,CD9,6.177432243702179,CD9,lead
TARGET.20.PAVANX.09A,CD9,2.7806396437659653,CD9,lead
TARGET.20.PAWPVX.09A,CD9,1.6345900996374114,CD9,lead
TARGET.20.PAVDYE.09A,CD9,4.652702105601093,CD9,lead
TARGET.20.PAXLXJ.09A,CD9,3.3818339258263683,CD9,lead
TARGET.20.PAUYHR.09A,CD9,6.420508360145476,CD9,lead
TARGET.20.PARDDY.09A,CD9,4.6659734680806,CD9,lead
TARGET.20.PANXPU.09A,CD9,4.764381166023835,CD9,lead
TARGET.20.PAVJCJ.09A,CD9,6.451913104564761,CD9,lead
TARGET.20.PAXGHE.09A,CD9,4.371568430657324,CD9,lead
TARGET.20.PAWBYK.09A,CD9,4.145152336545301,CD9,lead
TARGET.20.PAWRKX.09A,CD9,4.1668096881897085,CD9,lead
TARGET.20.PATDNN.09A,CD9,6.445256008568216,CD9,lead
TARGET.20.PAVZIB.09A,CD9,2.237502788192657,CD9,lead
TARGET.20.PAUVGD.09A,CD9,2.3817302445574176,CD9,lead
TARGET.20.PAXEHH.09A,CD9,6.820653730689136,CD9,lead
TARGET.20.PANGTF.09A,CD9,5.605516239797272,CD9,lead
TARGET.20.PAVNHN.09A,CD9,5.259061720571165,CD9,lead
TARGET.20.PANGDN.09A,CD9,7.7239594229757085,CD9,lead
TARGET.20.PAVPMH.09A,CD9,3.7056370770780473,CD9,lead
TARGET.20.PAVDNF.09A,CD9,3.936874504027608,CD9,lead
TARGET.20.PARCHW.09A,CD9,6.723232451325175,CD9,lead
TARGET.20.PAXACY.09A,CD9,3.161536188915502,CD9,lead
TARGET.20.PAWYNR.09A,CD9,3.496118249509293,CD9,lead
TARGET.20.PAXLJV.09A,CD9,2.4392943208438376,CD9,lead
TARGET.20.PAUYAE.09A,CD9,3.905107603768807,CD9,lead
TARGET.20.PAWBDK.09A,CD9,3.5684497127035315,CD9,lead
TARGET.20.PASTTW.09A,CD9,3.9384522674618783,CD9,lead
TARGET.20.PARXVI.09A,CD9,4.287842521650212,CD9,lead
TARGET.20.PAWKYG.09A,CD9,6.039387548932536,CD9,lead
TARGET.20.PAVPLM.09A,CD9,3.2451159194657486,CD9,lead
TARGET.20.PANXWX.09A,CD9,4.9736249760601305,CD9,lead
TARGET.20.PAUNBR.09A,CD9,4.570531272789396,CD9,lead
TARGET.20.PAVANE.09A,CD9,3.5096635282964805,CD9,lead
TARGET.20.PARKCX.09A,CD9,7.1608793690168175,CD9,lead
TARGET.20.PARJWH.09A,CD9,6.799049572043721,CD9,lead
TARGET.20.PATSSY.09A,CD9,6.776892491054099,CD9,lead
TARGET.20.PAWMII.09A,CD9,3.796792299050278,CD9,lead
TARGET.20.PAVDBT.09A,CD9,7.183700558079262,CD9,lead
TARGET.20.PAEFHC.09A,CD9,3.662911519105799,CD9,lead
TARGET.20.PAXGSJ.09A,CD9,1.9076531825002911,CD9,lead
TARGET.20.PAVNAZ.09A,CD9,1.8784085018381549,CD9,lead
TARGET.20.PAUHGM.09A,CD9,5.0349579511596145,CD9,lead
TARGET.20.PAUJBK.09A,CD9,5.948806387929332,CD9,lead
TARGET.20.PALBYP.09A,CD9,3.52507273175435,CD9,lead
TARGET.20.PAXFAG.09A,CD9,4.074970451548509,CD9,lead
TARGET.20.PANJFJ.09A,CD9,3.9584792984328314,CD9,lead
TARGET.20.PAXLMN.09A,CD9,3.862813189310412,CD9,lead
TARGET.20.PAPXWI.09A,CD9,8.16650175192913,CD9,lead
TARGET.20.PAVDXS.09A,CD9,4.86604223582396,CD9,lead
TARGET.20.PAUYHB.09A,CD9,2.071023226407208,CD9,lead
TARGET.20.PASPGA.09A,CD9,5.817784919166976,CD9,lead
TARGET.20.PAUSLS.09A,CD9,5.87870202505633,CD9,lead
TARGET.20.PAXISI.09A,CD9,1.9446448296213217,CD9,lead
TARGET.20.PAWNIX.09A,CD9,6.299405956032057,CD9,lead
TARGET.20.PAXHYG.09A,CD9,4.29745125040192,CD9,lead
TARGET.20.PAUPIY.09A,CD9,3.7584761101831328,CD9,lead
TARGET.20.PAWCII.09A,CD9,2.6306318305918546,CD9,lead
TARGET.20.PAUUYP.09A,CD9,6.345336847894668,CD9,lead
TARGET.20.PASMGW.09A,CD9,5.135947923156974,CD9,lead
TARGET.20.PAXEWD.09A,CD9,0.0,CD9,lead
TARGET.20.PAVTKK.09A,CD9,4.756640782311619,CD9,lead
TARGET.20.PANTWV.09A,CD9,4.407402901978389,CD9,lead
TARGET.20.PARZWH.09A,CD9,1.9943498255353824,CD9,lead
TARGET.20.PAWLTL.09A,CD9,5.75334805839224,CD9,lead
TARGET.20.PANBZH.09A,CD9,6.6421574166887085,CD9,lead
TARGET.20.PAVKNA.09A,CD9,3.643051811066767,CD9,lead
TARGET.20.PAXGDG.09A,CD9,7.1105481031837146,CD9,lead
TARGET.20.PAXBAP.09A,CD9,2.4357150467216555,CD9,lead
TARGET.20.PAXGNZ.09A,CD9,4.184357936121255,CD9,lead
TARGET.20.PAVGYA.09A,CD9,2.161451245178323,CD9,lead
TARGET.20.PARUBT.09A,CD9,4.747322652721016,CD9,lead
TARGET.20.PAWXCK.09A,CD9,3.627712464576839,CD9,lead
TARGET.20.PARLSW.09A,CD9,6.751309695669373,CD9,lead
TARGET.20.PASARK.09A,CD9,3.0931553772682054,CD9,lead
TARGET.20.PAWWPA.09A,CD9,5.887476208070609,CD9,lead
TARGET.20.PAWIEM.09A,CD9,0.975511745079768,CD9,lead
TARGET.20.PAUVBS.09A,CD9,1.688881038354875,CD9,lead
TARGET.20.PAPZLT.09A,CD9,7.395599050791409,CD9,lead
TARGET.21.PARNAW.09A,CD9,3.08563259260712,CD9,lead
TARGET.20.PAVFHT.09A,CD9,2.739010517920648,CD9,lead
TARGET.20.PAURJZ.09A,CD9,5.277117752001195,CD9,lead
TARGET.20.PAXFDN.09A,CD9,3.877979357601064,CD9,lead
TARGET.20.PAWUCG.09A,CD9,4.268283337764312,CD9,lead
TARGET.20.PAURMH.09A,CD9,5.124963304075999,CD9,lead
TARGET.20.PANTPW.09A,CD9,2.410015317187931,CD9,lead
TARGET.20.PAUNBY.09A,CD9,4.43067830339328,CD9,lead
TARGET.20.PASLTF.09A,CD9,2.6352714047539805,CD9,lead
TARGET.21.PARBTV.09A,CD9,7.33098280587689,CD9,lead
TARGET.20.PAEAKL.09A,CD9,4.309480317683926,CD9,lead
TARGET.20.PAVZJM.09A,CD9,5.778503736719507,CD9,lead
TARGET.20.PAUWCF.09A,CD9,4.019454230122887,CD9,lead
TARGET.20.PAVNWF.09A,CD9,1.6970514740576148,CD9,lead
TARGET.20.PAVWRN.09A,CD9,3.790079137490219,CD9,lead
TARGET.20.PAWNHU.09A,CD9,6.475028706641026,CD9,lead
TARGET.20.PASGCE.09A,CD9,5.2854916738729765,CD9,lead
TARGET.20.PANUTX.09A,CD9,4.391541494228576,CD9,lead
TARGET.20.PAVSSE.09A,CD9,3.987098498112001,CD9,lead
TARGET.20.PAXJPP.09A,CD9,2.760854470595125,CD9,lead
TARGET.20.PAKERZ.09A,CD9,1.40817126771816,CD9,lead
TARGET.20.PASFEW.09A,CD9,2.259167304457353,CD9,lead
TARGET.20.PARBFJ.09A,CD9,6.459318928412586,CD9,lead
TARGET.20.PAVUPX.09A,CD9,7.842803922445803,CD9,lead
TARGET.20.PASILA.09A,CD9,1.8915778700292036,CD9,lead
TARGET.20.PAWRGZ.09A,CD9,5.147555918675652,CD9,lead
TARGET.20.PAVEDT.09A,CD9,2.3520626925337216,CD9,lead
TARGET.20.PAXFHW.09A,CD9,3.1007257859711506,CD9,lead
TARGET.20.PATJCR.09A,CD9,3.8819729214738974,CD9,lead
TARGET.20.PAVAKA.09A,CD9,6.896538727194329,CD9,lead
TARGET.20.PANLJN.09A,CD9,4.219972914312985,CD9,lead
TARGET.20.PAUUTI.09A,CD9,1.9843747296977048,CD9,lead
TARGET.20.PAXBEF.09A,CD9,1.913808374563852,CD9,lead
TARGET.20.PAWRSU.09A,CD9,4.314704066789124,CD9,lead
TARGET.20.PAWPBT.09A,CD9,3.868889630304688,CD9,lead
TARGET.20.PATZVF.09A,CD9,6.897718185088499,CD9,lead
TARGET.20.PAWFMF.09A,CD9,2.4086213494274995,CD9,lead
TARGET.20.PAUUXA.09A,CD9,0.2514605505995928,CD9,lead
TARGET.20.PAVUBN.09A,CD9,3.946606978274515,CD9,lead
TARGET.20.PASPFE.09A,CD9,6.156989059839901,CD9,lead
TARGET.20.PARYVW.09A,CD9,2.425834407821992,CD9,lead
TARGET.20.PAXCYN.09A,CD9,4.1492574963714555,CD9,lead
TARGET.20.PAVALI.09A,CD9,1.9557073646094671,CD9,lead
TARGET.20.PAWEBG.09A,CD9,6.703304634586125,CD9,lead
TARGET.20.PAPAPD.09A,CD9,5.541704976082595,CD9,lead
TARGET.20.PAUWUZ.09A,CD9,3.4515600650225364,CD9,lead
TARGET.20.PAUWRZ.09A,CD9,7.17724514093928,CD9,lead
TARGET.21.PASDXR.09A,CD9,5.44594982485081,CD9,lead
TARGET.20.PAUYCB.09A,CD9,2.235561116079382,CD9,lead
TARGET.20.PAVWBB.09A,CD9,1.2932363736517292,CD9,lead
TARGET.20.PASPSV.09A,CD9,1.020717480379816,CD9,lead
TARGET.20.PAXGTM.09A,CD9,1.93295021486426,CD9,lead
TARGET.20.PAUYCA.09A,CD9,4.529239885262624,CD9,lead
TARGET.20.PAXBXI.09A,CD9,3.4073013866766564,CD9,lead
TARGET.20.PAWMKP.09A,CD9,4.858974747733234,CD9,lead
TARGET.21.PASFJJ.09A,CD9,4.5333079401139535,CD9,lead
TARGET.20.PASWAJ.09A,CD9,6.703761118103798,CD9,lead
TARGET.20.PAWUUE.09A,CD9,4.644851023857174,CD9,lead
TARGET.20.PAPZIZ.09A,CD9,6.263732990735152,CD9,lead
TARGET.20.PAWLYM.09A,CD9,4.689704244880686,CD9,lead
TARGET.20.PAWHFW.09A,CD9,4.391600362426311,CD9,lead
TARGET.20.PAWMNN.09A,CD9,4.893491706088639,CD9,lead
TARGET.20.PAUWYR.09A,CD9,5.555326555365435,CD9,lead
TARGET.20.PAWJJY.09A,CD9,3.018566629779666,CD9,lead
TARGET.20.PAWMGT.09A,CD9,3.799239914753749,CD9,lead
TARGET.20.PAVSVU.09A,CD9,2.633237252347431,CD9,lead
TARGET.20.PAVBFN.09A,CD9,3.420995743774178,CD9,lead
TARGET.20.PASELF.09A,CD9,6.369527885155366,CD9,lead
TARGET.21.PASFHK.09A,CD9,8.775599194577918,CD9,lead
TARGET.20.PAXDDY.09A,CD9,7.3338522765356755,CD9,lead
TARGET.20.PARXEC.09A,CD9,6.504613103985642,CD9,lead
TARGET.20.PAVTLN.09A,CD9,3.5312916222052926,CD9,lead
TARGET.20.PAVAYD.09A,CD9,6.859369752335337,CD9,lead
TARGET.20.PAVBZM.09A,CD9,2.7460247373098237,CD9,lead
TARGET.20.PASEYM.09A,CD9,6.067248075043687,CD9,lead
TARGET.20.PAPAJE.09A,CD9,6.641566123684869,CD9,lead
TARGET.20.PAWEVC.09A,CD9,3.9621746654043433,CD9,lead
TARGET.20.PASFVP.09A,CD9,0.6081403599848154,CD9,lead
TARGET.20.PASLMR.09A,CD9,2.838856187458594,CD9,lead
TARGET.20.PAUYNI.09A,CD9,4.968738453225239,CD9,lead
TARGET.20.PAVDFC.09A,CD9,4.857574316042123,CD9,lead
TARGET.20.PAVTMY.09A,CD9,3.597094285395316,CD9,lead
TARGET.20.PASWLN.09A,CD9,6.253863529265631,CD9,lead
TARGET.20.PAULSL.09A,CD9,3.696674194314824,CD9,lead
TARGET.20.PATBFL.09A,CD9,4.764882786804657,CD9,lead
TARGET.20.PASGZS.09A,CD9,4.984755900945574,CD9,lead
TARGET.20.PAVTDW.09A,CD9,5.9562074950542465,CD9,lead
TARGET.20.PAXCWR.09A,CD9,4.725374111194318,CD9,lead
TARGET.20.PAUBKI.09A,CD9,5.500135502894313,CD9,lead
TARGET.20.PAXKAI.09A,CD9,2.7854566692463623,CD9,lead
TARGET.20.PAPVZK.09A,CD9,7.9922825613651405,CD9,lead
TARGET.20.PAUMGZ.09A,CD9,4.098120362364329,CD9,lead
TARGET.20.PASWTY.09A,CD9,6.450183422849127,CD9,lead
TARGET.20.PANJTK.09A,CD9,3.40622619588257,CD9,lead
TARGET.20.PAXARD.09A,CD9,2.625479309828242,CD9,lead
TARGET.20.PAVPFR.09A,CD9,3.497180557455658,CD9,lead
